text,is_spam,sentiment
"sangat membantu sekali,tapi ko tiba ada transaksi memberi tip dan menurut saya itu nominal nya lumayan dan saldo otomatis terpotong ,dan untuk upgrade tidak bisa bisa jadi saldo di gopay tidak bisa di pake buat tf",False,positive
"sangat membantu dan fleksibel dlm pemilihan fungsi, sesuai dengan kebutuhan masa kini.",False,very_positive
saya bagus up lewat mbanking kenapa tetep saja saldo tidak nambah ? padahal sukses ini kenapa ?,False,neutral
masa saya pesan makanan dagingnya mentah sampai tidak bisa di makan tidak ada tanggungjawab sama sekali dari pihak gofood.padahal daging mentah bahaya kenapa malah tidak mau tindak lanjuti .harus tanggungjawab dong jangan biarin resto kasih makan daging mentah !,False,very_negative
"sekarang sudah tidak perlu ribet nyatet manual buat ngetrack pengeluaran, karena selalu pake gopay jadi yaa sudah kecatet otomatis",False,negative
"padahal baru mau cek ongkir gofood tapi sudah langsung dalam pesanan saja, sudah minta batalkan lewat apliaksi tapi tidak bisa, sudah minta pengemudi batalkan juga tidak bisa, ditelpon cs kata nya juga tidak bisa batalkan karena pesanan dikonfirmasi langsung direstoran, haduh, kalau memang retorant yang konfirmasi pesanan kenapa tidak pilihan chat ke restoran langsung dari user untuk konfirmasi lagi. makin lambat makin susah saja",False,very_negative
"sudah pake dari awal ada,gercep.kalau ada kurang skali saja karena drivernya agak.",False,neutral
tingkat kan kepercayaan pelanggan dengan aplikasi yang ringan dan respon s cepat.,False,positive
dari dulu sampai sekarang bisa dihitung berapa kali ni aplikasi ada faedahnya! aplikasi tidak jelas!,False,very_negative
saya mau menghubungi customer service itu susah sekali nomor telepon customer service yang tertera di google tidak ada yang bisa di hubungi pas di tlp muncul suara nomor yang tuju sudah tidak aktif,False,very_negative
bermanfaat banget sih buat aku yang susah jemput saat sekolah,False,neutral
tolong untuk laporan itu bsa di tutup dong saya mau buat laporan tidak bisa,False,negative
"pengiriman nya cepat , pengemudi nya ramah , pengemudi nya pakai atribut lengkap",False,very_positive
pengemudi car pasti klik terima pesanan tapi nelpon minta di cancel.,False,negative
"mantap. semoga bisa bermanfaat, dan terus lakukan pengembangan. cukup satu aplikasi bisa di gunakan untuk semua.",False,positive
"pengemudi gosend sering banget tidak mau ambil orderan, dan sering banget pas ada yang mau ambil wktu dia sampai malah ngeluh jarak sama bayarannya tidak sesuai,ya kan bukan aku yang buat aplikasi yang nerima dia yang gabung ke gojek juga mreka.kalau tidak mau ambil pesanan buat apa gabung.",False,very_negative
sangat membantu di saat kita sedang tidak bisa keluar,False,positive
aplikasi transportasi online penumpang yang sangat mudah di gunakan bagi yang belum mengerti sangat mudah untuk digunakan juga banyak promosi di aplikasi,False,very_positive
sering uptudate.kalau mau pakai.lumayan ditingkatan lagi yaa fasilitas n pelayanan gojeknya .ditambahi fitur bayar2nya karena saya sering belanja di online .untuk usaha anak indonesia maju jaya .,False,neutral
sangat. sangat bagus aplikasinya dan promosi promonya. lebih banyak lagi promosi promonya,False,very_positive
pesan go food sudah 1 jam lebih notif di aplikasi masih berputar diwaktu dan menit yang sama.,False,neutral
"koq aplikasi error ya mo hapus menu di gofood tidak bisa, katanya di suruh ulangi dan hapus menu sebelumnya malah tidak bisa walaupun sudah diklik berkali2 juga tetap tidak bisa. padahal aplikasi sudah saya update, hp juga sudah direstart ulang tapi tetap kayak gitu akhirnya malah tidak bisa pesan di resto yang itu",False,very_negative
"bagus drivernya ramah dan informatig, mobilnya wangi dan ada lampunya. nyaman banget",False,very_positive
"ketika diupdate, aplikasi tidak dapat dibuka. sudah install ulang, masih tetap tidak bisa dibuka. jaringan internet dipastikan sudah bagus dan aplikasi gojek sudah versi terbaru. link yang diberikan juga tidak dapat dibuka",False,negative
"saya sudah bayar tagihan paylater, tapi kenapa di halaman paylater nya masih belum bertambah saldo paylater nya dan masih ada bayar tagihan, kenapa ya ? masa saya harus bayar lagi ?, menghubungi customer service tidak bisa teruss, ayolah saya terganggu ini kepikiran",False,negative
cintailah ploduk ploduk indonesia. masukan dong. kalau sudah kasih penilaian coba masih bisa kasih tips ke drivernya. karena kalau baru sampe kadang buru buru suka lupa kan tidak enak sudah janji. sama kalau pas pesenan dibatalin pengen kasih tips karena tidak jadi tapi tidak bisa gojek pengemudi really help my life become a lot easier,False,very_negative
"biaya jasa aplikasi sangat besar, sebanyak 20, seharusnya cuma 10, kasihan pengemudi nya hanya mendapatkan untung yang sangat sedikit, seharusnya tidak banyak peraturan yang dibuat untuk pengemudi, karena pengemudi hanya mitra, sangat memalukan",False,negative
"min update apk gojek seperti apk sebelah dong yang bisa langganan nge go ride ataupun nge go car , jngan smpai ketinggalan . kalau tidak segera update. saya pindah ke apk sebelah ni",False,negative
"selalu datang tepat waktu, pelayanan sangat baik. pemilihan rute jalan baik. sikap kpada penumpang baik.",False,very_positive
"sudah 1 minggu mintak kode otp buat pin gopay, tidak di berikan. padahal mau berlangganan ,sangat kecewa, pusat bantuan, costumers servis nya, jawab itu itu saja,, tidak sedikit pun terbantu,masalah yang saya alami,, kecew sama aplikasi gojek sekarang. gua apus dah aplikasi nya ngeselin gua rela saldo gojek hangus tidak terpakai",False,very_negative
aplikasi gojek di hp saya tidak bisa dibuka sejak puasa. sudah reinstal tetep tidak bisa. di hp temen saya juga tidak bisa. kenapa bisa gitu? hp saya oppo a39. yang pengemudi pasti kena dampak,False,very_negative
"tolong dong gangguannya segera diatasi saya bagus up go-pay sudah bayar, pengemudi sudah ngisi tapi belum masuk ke go-pay",False,positive
memudahkan kemana saja,False,neutral
semakin hari layanan goride semakin tidak memuaskan.pencarian pengemudi lama.driver lambat menjemput dan kurang ramah.mengecewakan.tolong di perbaiki.,False,very_negative
"gojek kenapa yaa akhir akhir ini setiap pesan gofood susah banget di cari drivernyaa, padahal sudah pake waktu yang cepet buat sampe makanannyaa tapi lambat di driver, huhuu semoga kedepannya bisa lebih cepet yaa cari drivernyaa",False,negative
lebih mudah mendapatkan pengemudi dan ramah-ramah juga voucher nya banyak jadi meringankan pelanggan,False,very_positive
sgt membantu kehidupan,False,positive
sangat bagus tapi dalam proses perjalanannya agak di percepat yaa,False,very_positive
hallo gojek. saya beli paket bundle gofood 99k . eh tidak bisa dipakai. di email tidak respon di dm tidak respon. saya harus mengadu kemana. saya sudah tlp cs tapi tetap tidak di respon,False,very_negative
"sangat membantu transportasi aktivitas dan kebutuhan pesan kuliner serta antar paket. mudah diaplikasikan. untuk daerah sleman, sleman yogyakarta atau jln sleman - turi masih bisa dapat gojek. meski nunggu 10 menit. tapi memang untuk kawasan kabupaten sleman.bantul. kulonprogo. wonoasri perlu diperbanyak anggota gojek baru. seramai rapat seperti di kodya yogyakarta. aplikasi ini cukup lancar dan lengkap serta cepat merespon. bahkan ditambah alternatif kuliner serta jasa antar barang. dll",False,very_positive
dcbaa dluuyy ye,False,neutral
"bagus banget sih aplikasinya, bisa pesan ojek lewat aplikasi trus bisa bayar dri gopay juga hihihihi",False,positive
kenapa sih sudah 2 kali instal gojek selalu bgini susah di instalnya. padahal sudah 100 tiba langsung ad tulisan mrmori tdak mencukupi trus harus ngosongin smua aplikasi di hp q gt? kalau sudah tidak ad aplikasi nya trus ttp saja tidak bsa di instal alasan memori . kn ngeselin,False,very_negative
"aplikasi sangat membantu, apalagi sudah connect ke kitabisa semoga aplikasi tambah bermanfaat",False,very_positive
"ada masalah untuk gocar l saya pernah pesan gocar l sampai 1 jam lebih tidak dapet sama sekali, sekalinya dapet pun di batal oleh drivernya karena berbagai alasan, ini juga abis update malah force close trus, padahal versi sebelumnya tidak ada masalah",False,very_negative
"bagus, mudah d gunakan tidak ribet dan sangat membantu. semoga berkah dan bermanfaat",False,very_positive
selalu kalau mencari pengemudi sampai 30 menit padahal makanan saya sudah jadi,False,neutral
"sekarang sudah lambat, susah dapat pengemudi gocar dan terlalu lambat",False,very_negative
"saya kasih bintang 5 untuk segala sesuatu akhir2 ini yang bgtu mahal dan untuk komntar2 org2 dsini yang tidak direspon oleh pihak apk,entah kurang pemasukan atau kurangnya hina2an orang buat plikasi ini saya tdak tau,semoga kedepan lbih dari yang sekarang biar lbih bnyak lagi org2 yang mnghapus apk yang skrang kayak sampah ini .",False,very_negative
"tampilannya ganti ganti terus pusing. transaksi cepet. kenapa pulsanya harus ada tambahan harga walaupun cuma 300an yang lain juga pulsa mah pas saja, ini perusahaan besar tapi ngambil laba juga, padahal tf juga ada admin 2.500. harga pulsa dikonter2 onlen juga jauh lebih murah ini malah ada tambahan harga haddeuh.",False,positive
"satu aplikasi dengan banyak kemudahan dan fitur pendukung dalam pemenuhan harian. pembelanjaan, pembayaran, membeli barang, mencari driver, dan bonus serta diskon yang diberikan sangat bagus dan hebat",False,very_positive
"habis pesan makanan datang terlambat. abis itu tarif perjalanan ke stasiun yang biasanya cuma 15k naik jadi 24rb. aplikasi peak, bikin kesel. abis terlambat cuma minta maaf pake voucher yang ntah bakal dipake apa tidak, malah pelanggan dikerjain lagi",False,neutral
kenpa harus di update,False,neutral
bagaimana sih susah banget dapat kode otp nya lambat banget tolong yaa jangan lambat,False,very_negative
sudah nyaman saja sama gojek,False,positive
"saya sudah sering menggunakan aplikasi dengan harga mungkin relatif cukup tinggi tentunya dengan kualitas yang baik. permasalahan saya mengalami pemesanan pengemudi untuk satu tujuan, namun terdapat 2dua penerima driver.",False,positive
drivernya ramah.pemilihan rutenya juga top.,False,positive
"bintang 1 saja lah.sekarang cuma bisa pake 1 promosi saja. sebagai customer kurang menarik lagi ,kalau dapat voucher tmbahan jadi percuma. sebagai resto merasa sekarang berkurang banget pesan yang masuk",False,very_negative
"saya suka gojeg cepat dan telaten dlm mencari alamat yang saya tuju,meskipun saya sendiri belum tau lokasi yang saya tuju.tapi kl bisa tarifnya jangan terlalu mahal",False,positive
sangat membantu di saat butuh transportasi tidak ribet dan tidak lama.,False,positive
"kenapa kalau sudah ksh bintang dan tip suka muncul lagi ya seolah belum kasih bintang dan tip. beberapa kali sampe ngeh perasaan ini sudah dikasih tip kemarin, beberapa kali sampe double.",False,positive
min maaf kenapa ya setiap kali saya coba pesan go-food trs keluar aplikasi bentar trs masuk lagi selang waktu beberapa detik tiba2 harga biaya antarnya naik lagi2 padahal saya pesan makanan yang sama ke tujuan yang sama.,False,neutral
baik tidak ada kendala,False,neutral
"ewallet trbaik di indonesia,, dengan gopay penerimaan insentif kartu prakerja jadi mudah dan aman, prtahankan !",False,positive
"bagus smenjak saya kenal aplikasi gojek ini semuanya menjadi simpel , tapi satu request saya min , masalah tarik saldo gopay ke rekening , kalaw bisa di percepat min, itungan jam lah minimal, jangan sampe 1x24 jam biar bagus lagi hehe . itu ajah pengalaman saya . malasih moga di respon ya min",False,positive
pelayanan selalu oke,False,positive
bagus ni apk bisa di gunakan dlm memudahkan pembayaran di blibli.,False,positive
gojeknya eror tidak bisa dibuka tb tb,False,negative
"aplikasinya bagus dan keren, saya pesan gofood ada dikasih diskon jadi hemat pokoknya the terbaik lah trmks ya gojek",False,very_positive
"promosi tak sesuai ekspektasi, katanya promosi nyatanya nihil, drivernya juga susah nyarinya, makin lambat makin kurang bagus saja, tolonglah perbaiki lagi",False,very_negative
"mon maaf nii, setelah update, akun gojek saya koq tulisannya server padat merayap, besoknya saya mau pesan juga tidak bisa",False,negative
"kendaraan yang sangat simpel,,praktis,,cepa tanggap,,sesuai prosedur yang berlaku",False,positive
aplikasinya bagus.driver2 nya juga top2 banget selalu ambil pesanan dalam suasana apapun.semoga sukses selalu untuk gojek.dan untuk driver2nya terus semangat dan sukses untuk kalian adalah pejuang di jalan dan pejuang untuk keluarga2 kalian.kalian orang2 hebat para pengemudi,False,very_positive
"pengen upgrade jadi gopay premium tapi katanya uploading your document padahal pernah upload dokumennya sudah lambat banget tapi terus tidak ada notif berhasil atau tidak jadi aku kira gagal. telpon cust service suruh nunggu 1 menit buat chek data. lhahh keburu pulsa ku habis dong malihh. dapet solusi tidak, ilang pulsa ya",False,very_negative
jangan korup maps. kasihan driver. waktu dan rute lebih jauh dari yang tertera di aplikasi.,False,negative
saldo saya tidak masuk tolong sudah ada masuk cuma tidak ke refresh tidak naik nominal nya,False,very_negative
saya sangat kecewa. saya tertarik belanja lewat gomart karena voucher nya dengan minimal blanja 40rb. saya cukup salut awal pesan mmng tersedia voucher nya dengan potongan harga sekian karena saya belanja 54rb otomatis dapat potongan. ternyata pas di toko roti yang saya pesan habis dan pengemudi nya batal tnpa konfirmasi dlu. pengemudi nya konfirmasi batal karena barang nya tidak ada di toko. tolong untuk di tekankan kepada pihak toko dan pengemudi nya untuk lebih profesional lagi. tolong lebih di perhatikan lagi!,False,very_negative
"saya sangat kecewa pada gojek karena tidak bisa mendaftarkan ulang nomer pada akun saya yang lama, alasannya ada ketidaksesuaian pada 2 transaksi anda, kan galogis padahal sudah saya terangin panjang lebar soal apa transaksi anda pada 3 bulan terakhiri, itu sudah saya isi semua tapi tetep gabisa, memang tolol ni gojek",False,very_negative
"kanapa sih mahal tarifnya sekarang. kenapa sih foto drever nya itu beda dengan . yang saya lihat langsung, contoh, drever nya bapak2 eh yang nongol malah drever nya anak muda. kenapa sih sekarang pelayanan nya tidak maksimal , suka marah2 tolong donk di perbaiki lagi",False,very_negative
lebih mudah bertrasportasi dimanapun mudah mengoprasikan aplikasinya.,False,positive
"aplikasi yang sangat membantu untuk nemudahkan kita untuk segala urusan , bepergian , belanja dll",False,very_positive
kalau bisa verivikasi muka saja soalnya untuk ktp lagi hilang akhirnya tidak bisa transfer dari gopay ke bank lain slalu ditolak dan bermuka juga serba salah susah kenanya,False,very_negative
