review,rating,sentiment,sentiment_label,label,date,thumbs_up
sy cmn mau komplen sm driver hr ini. biasa driver lain kalau minta tolong nitip belikan air pasti dibntu klupun gk bisa pasti ngomong enak dibaca tpi gk belaku sm driver yg sy order ni udh gk dibntu pas antr mkn ngoceh lagi. alasn gk mau bntu krn gk diksh tip dan byr pake gopay. jujur sy selama minta tolong klu beli air ttp tak ksh tip pake uang cash dan kedua sy byr pake ebangking dan sy tdk tau klh ebangking sy akan diterus ke gopay. kedua sbnr gk jd masalah mau byr pake gopay atu cash,5,5,sangat_positif,4,2025-10-21 20:42:41,0
saya melakukan pendftran gopay plus slalu ditolak!,1,1,sangat_negatif,0,2025-10-09 17:27:58,1
"UDAH TRANSFER GOPAY PAKE VA, NOTIF TRANSFER MUNCUL. TAPI PAS UDAH MAU PESEN GOJEK, BAYAR PAKE GOPAY SALDO MALAH BELOM MASUK. JELAS SUDAH TRANSFER PAK VA, APLIKASI GEDE TAPI JELEK BANGET PENINGKATANNYA",2,2,negatif,1,2025-07-07 18:38:12,0
Maps nya selalu ga sesuai. Walaupun udah d atur. Selalu ga pas. Yg d salahin customer. Padahal aplikasi yang ga jelas. Kan ga semua driver mau ngikutin arahan. Udh di chat d arahin kadang ga respon.,3,3,netral,2,2025-01-04 17:24:34,0
kok makin hari aplikasi gojek makin lemot ya,1,1,sangat_negatif,0,2025-09-17 15:51:45,1
bagus menunjang aktivitas,4,4,positif,3,2025-06-03 08:36:18,0
"aneh bgt ini aplikasi saya sering bgt beli sesuatu pas udah mau dibayar tiba2 promonya ilang gabisa dipake, kayak tadi mau beli starbucks udah ada promo tiba2 pas mau bayar promonya ilang.",1,1,sangat_negatif,0,2025-10-18 12:30:11,2
paling murah juga paling mudah,5,5,sangat_positif,4,2025-11-15 21:08:41,0
Masih jadi pilihan utama ojek online,4,4,positif,3,2025-04-23 18:44:29,0
mau nambahin titik alamat rumah sendiri kok susah amat.,3,3,netral,2,2025-08-14 15:24:33,0
Drivernya sopan bisa diajak ngobrol,4,4,positif,3,2025-11-09 14:30:17,0
"Permintaan dapet gatur waktu pembelian. Misal 30 detik setelah pencet pembelian. Karna waktu yg cepat tsb, susah untuk batalkan pesanan",2,2,negatif,1,2025-02-10 18:42:19,2
"Aplikasinya sangat membantu,tapi tlnglah jarak jemput jangan terlalu jauh,kemarin saya pesan khusus penumpang drivernya minta di batalin karena jaraknya terlalu jauh mau nggak mau ya harus saya batalkan",4,5,sangat_positif,4,2024-12-28 20:17:18,2
bagus sangat membantu kalau mau bepergian,5,5,sangat_positif,4,2025-10-11 12:31:25,0
"gila cari driver lama sekali, padahal banyak yang dekat",2,2,negatif,1,2025-09-30 17:29:28,1
"update malah susah cari alamat manual di map, diperkecil malah ngezoom sendiri, dizoom malah ngecil sendiri mapnya",3,3,netral,2,2025-08-21 08:27:22,1
Saya pesan gofood 2 hari ini sampai telat terus dan terpaksa kecancel karena drivernya tidak ditemukan apa sistem nya ya?,2,2,negatif,1,2025-04-04 15:51:51,0
aplikasi gojek termurah se-Indonesia,5,5,sangat_positif,4,2025-09-24 22:58:31,0
aplikasi makin sering eror dan driver banyak tapi ga ada yang mau ambil,4,4,positif,3,2025-04-05 12:31:48,0
"cari makan susah driver nya, dan gabisa di batalin lagi. jadi menunggu ketidakpastian entah sampai beberapa jam",2,2,negatif,1,2025-04-03 20:19:58,0
Terlalu lama mendapatkan driver di saat butuh banget,3,3,netral,2,2025-02-03 11:32:27,1
sangat membantu. aplikasinya anti ribet,5,5,sangat_positif,4,2025-11-19 11:03:40,0
"yaelah disuruh nunggu sejam kesian loh kalo ad orang yg mesan malam2 buat ke minimarket minimal waktunya 25menit kek atau 18 menit kek klo orang ngespam kirim login, kek gimana yak emang ada yg buka jam 21.00 Alfamart atau Indomaret disuruh nunggu sejam saran v waktu tunggu nya jangan berlebihan",3,3,netral,2,2025-09-26 20:24:41,1
sekarang kalau order gofood terlalu lama hampir 1 jam nunggu makanan gak datang juga,2,2,negatif,1,2025-10-03 12:08:43,2
Kurir ngga pickup barang smpek 2x. alasan mereka ngga mau pickup barang apa sih? aplikasinya bagus tapi sayang drivernya aneh semua. rugi biaya sama waktu,2,2,negatif,1,2025-06-17 12:42:29,0
tolong untuk pihak gojek untuk akun saya dompet terkunci dompet di blokir sampai saat ini tidak ada solusi.. setiap saya kirim laporan selalu gagal terus tidak ada pihak gojek menanggapi tentang masalah ini.. gopay saya tiba tiba di blokir tanpa tau penyebab nya. saya cukup lama menggunakan aplikasi gopay stelah akun saya ada masalah pihak admin gopay tidak ada yg respon...,1,1,sangat_negatif,0,2025-11-13 15:10:15,1
menarik boleh di coba tuh,3,3,netral,2,2025-11-23 02:44:15,0
jgn kasih driver yg lelet yaaah,4,4,positif,3,2025-06-08 10:13:22,0
driver bagus nyetirnya GK ngebut,4,4,positif,3,2025-09-07 18:25:52,0
"ada error dimana diskon voucher tidak bisa dipakai, padahal pada penjelasan nya tanpa minimum pembelanjaan, tetapi ketika ingin dipakai tidak dapat dipakai dan total harga masih sama, voucher diskon nya yaitu diskon untuk biaya pengiriman pada gomart",4,1,sangat_negatif,0,2025-01-31 16:10:30,3
Gofood nya tidak bisa untuk cancel order makanan.,1,1,sangat_negatif,0,2025-10-10 13:14:47,1
klo byr ok tp bener bertransaksi,3,3,netral,2,2025-10-16 23:27:28,1
lama dpt drivernya aja,5,5,sangat_positif,4,2025-11-09 18:17:12,1
parah food nya nunggu lama ujung2nya di cancel,1,1,sangat_negatif,0,2025-09-29 19:46:44,1
ONGKIR GOFOOD MAHAL BGT,3,3,netral,2,2025-02-25 18:31:13,1
Ngeselin banget . Masak lokasiku bisa di negara lain sih. Mana mau kerja jadi gak bisa berangkat kerja cuma gegara ginian doang,3,3,netral,2,2024-12-09 14:57:12,0
pesanan ok DRIVER NYA jg ok,4,4,positif,3,2024-11-27 20:54:55,0
Mapsnya untuk area penjemputan kurang Presisi,4,4,positif,3,2025-04-28 22:02:38,0
pengantarannya selalu tepat waktu,5,5,sangat_positif,4,2025-10-06 12:56:16,0
"Buat gojek, di kasi punishment dong buat driver2 yg suka nolak pengiriman barang gosend instan padahal jarak dekat. 3 driver nolak semua.",3,3,netral,2,2024-12-03 16:37:48,0
"Ribet klo beli tiket krl, sering lola",3,3,netral,2,2024-11-05 07:49:48,0
"Aplikasinya sudah bagus meski terkadang ada bug di mana lokasi kita berdiri beda dengan yg di aplikasi. Ketika aplikasi lagi di Kami lagi cari driver dan gk ketemu, mungkin sebaiknya tambahkan tombol untuk cancel di sana. Karena walau sudah keluar apk, ternyata pesanan masih diproses padahal pelanggan sudah tidak mau lagi naik gojek, terimakasih",4,4,positif,3,2025-10-27 16:41:09,70
"apk nya bagus, tapi sekarang kalo mau mau cari drivernya suka lama padahal lagi buru-buru, kadang lokasi driver terlalu jauh, driver suka tiba-tiba cancel ga ada kabar, walaupun pake fitur prioritas tetep aja ga dapet-dapet. tolong diperbaiki banyak driver di sekitar, tapi kenapa pencarian driver nya sangat lama!! saya juga pernah dapat driver yang tiba-tiba marah tidak ada pelayanan ramah!",3,1,sangat_negatif,0,2024-11-18 17:58:55,18
Gojek selalu siap jika d butuhkan.. Kemana dan di mana... Murah dan disconlagi.. Yok up load sekarang juga,4,4,positif,3,2025-01-18 18:13:00,0
bayar PAM .. tidak ada tampilan nama pelanggan... sehingga harus hati-hati jangan sampai salah nomor.,3,1,sangat_negatif,0,2025-11-03 07:06:00,1
"membantu tapi sayang nya KLu gofood masih suka mahal ongkirnya,diskon pun jarang,kdng mahal ke ongkir dri pDa hrg makanannya",3,3,netral,2,2025-05-16 12:17:43,0
sopir sangat ramah.dan cara mengemudikanya sangat nyaman bgt,4,4,positif,3,2025-10-30 01:18:48,0
"kalau pesan gofood nyari drivernya sudah bgt, udah hampir dua jam nunggu",3,3,netral,2,2025-09-26 08:14:53,1
"Gojek plushny ,malah promonya di harga tinggi semua, padahal gojek yg biasa promonya malah lebih ramah dikantong , jadi ngyesel",3,3,netral,2,2025-02-02 13:07:08,1
"Tak edit reviewnya. Banyak promo grab car yang memang murah bgt, tapi pas dipake sama driver tiba2 dibatalkan seenaknya atau dilempar2 tanpa konfirmasi",3,3,netral,2,2025-01-23 13:28:44,1
"membantu memilih makanan yg dikehendaki, dgn harga yg sepadan ...dan segera siap antar kerumah untuk disantap. Driver sigap sampai pemesan kadang lebih cepat dr estimasi.",4,4,positif,3,2025-10-25 02:14:58,0
Bagus cuma sekarang ga ada vocer yang bisa di pakai,4,4,positif,3,2025-11-21 07:13:37,0
pantesan Nadiem makariem ditangkep kpk mungkin ini doa driver yg terzholimi...ga bakal gua pakai aplikasi gojek,1,1,sangat_negatif,0,2025-09-17 21:26:07,1
OK pake gosend cepat sampai,5,5,sangat_positif,4,2025-10-01 13:59:23,0
Produk anak negri yang banyak promo,5,5,sangat_positif,4,2025-09-22 16:27:37,0
Gocar memuaskan. Driver on time dan ramah. Semoga lebih ditingkatkan lagi.,4,4,positif,3,2025-01-21 17:35:40,0
"kenapa ya gojek atau gocar gamau ngambil orderan kalo ujan? jgn kan ujan. grimis nih, gaada yg mau ngambil. pdhl dimaps ada tuh, jaraknya dket kok dari posisi gua. kalo motor msih oke lah, lah yg mobilll, gamau ngambil orderan, kn tau kalo lagi ujan butuhnya yg mobil bkn yg motor. sombong bgt, kaga mau duit wkwk coba dh kalo taksi biruu, satset, ga pernah nolak orderan. mau ujan atau panas ga pernah nolak",2,2,negatif,1,2025-08-19 22:11:35,20
"pas mindahin akun ke hp baru ,verifikasi wajah susah banget .mohon di perbaiki",4,4,positif,3,2025-05-05 17:06:40,0
"Di daerah Cipanas puncak masih sedikit ya drivernya, jadi agak susah buat dapat driver kalau pagi-pagi, dan goridenya jarang ada promo, tapi diskon gofoodnya mantap sih worth it. semoga tetep eksis ya gojek , ternyata udah 2025 driver gojek dsni masih sedikit, kko pesan jauh dr jalan raya utama ga dpt2 ya, trus gomart nya kuoikir bisa milih toko sendiri ternyata udah ada kerjasama sama alfamidi tertentu ya. kalau bisa cust bisa milih sendiri tokonya apa kya gofood.",4,4,positif,3,2025-05-07 13:01:41,0
"Ongkirnya mahal, kadang lebih mahal ongkir dari pada makanan yg di order. Dan juga percuma ada promo voucher tidak bisa di gunakan harus ada minimal pembelian. Tolong hal ini untuk lebih di perhatikan lagi, saya senang dg driver yg saya dptkan ramah² hanya saja bermasalah di bagian ongkir dan juga promo voucher.",3,1,sangat_negatif,0,2025-04-07 20:16:21,1
"Aplikasinya kok lemot banget ya kalo cari driver? Mau go send nunggu hampir sejam masih belum dapet, maugojek biasa kemana harus siap pesen nunggu sejam karna grimis baru ada yang nyangkut.",3,5,sangat_positif,4,2025-02-28 17:55:25,1
"sering dapat driver yang trusts issue sama customer nya,gara² kata nya banyak orderan fiktif",2,2,negatif,1,2025-06-08 07:20:34,0
semoga smaakin baik krdepanya dan thebets lah,4,4,positif,3,2025-09-13 03:44:38,0
Harga di tempat beda jauh.. Medingan beli sendiri. Lebih murah,3,3,netral,2,2025-01-01 23:50:43,0
tidak ada solusi untuk makanan yang dipesan tetapi tidak bisa di makan... sudah ajukan di pusat bantuan... tetap tidak ada solusi... menyesal beli makanan melalui gofood,1,1,sangat_negatif,0,2025-11-02 20:28:18,5
transfortasi oke banget,5,5,sangat_positif,4,2025-10-06 05:37:38,0
gk bisa go shop beli ciu,2,2,negatif,1,2024-12-15 14:38:24,0
"Disni aku sangat kecewa,driver nya kalo 11 menit gak mau jemput,alasannya kejauhan,saya dapet selalu 11 menit,mereka gak GK mau jemput,gak mau pula cancel sendiri... saya cancel terus²n dapet notip akan di blokir kebanyakan cancel... kalian para driver nya curang²...",3,1,sangat_negatif,0,2025-10-13 10:41:59,4
alamat sama titik lokasinya nggak pas banget suka salah terus kadang males pake tapi kadang butuh kalo pengen apa apa tolong dong min perbaiki,3,3,netral,2,2025-09-28 17:20:12,0
"bantu saya untuk hapus akun secara permanen,knpa sudah dicoba berkali2 masih blum bisa hapus akun..",2,1,sangat_negatif,0,2025-11-01 12:41:08,1
"saya sangat terbantu, tapi untuk kenaikan harga terlalu tinggi. mungkin memang menyesuaikan permintaan yang banyak. saat hujan dengan - gocar, pelonjakannya dari 12.000 sampai ke titik 40.000 terlalu brengsek. dan, gofood terlalu banyak tambahan biaya, entah itu 10 15 dan masih exclude ongkir. diherankan pula, semakin dekat lokasi, semakin mahal pula harganya. sedangkan, semakin jauh lokasi, semakin murah harganya. ini bikin bingung konsumen. sedangkan di aplikasi sebelah, tidak spt ini",2,1,sangat_negatif,0,2025-11-15 15:04:32,22
kalo ujan dikit pasti gabisa dapet driver,4,4,positif,3,2025-01-10 08:52:36,0
kendala 1. mesen yg comfort suka dptnya zonk 2. mesen yg biasa kadang dptnya comfort 3. kl ada yg deket ngapain di pilihinnya yg jauh jadi nya kan saya telat ke sekolah,3,3,netral,2,2025-11-10 06:26:03,1
Gopay pinjaman dibekukan tanpa alasan padahal bayar tepat waktu malah sebelum jatuh tempo,3,3,netral,2,2024-12-04 12:11:52,0
"gojek pliss aku baru beli data internet dri tadi msh dalam proses teruss, in tolong gmnaa",2,2,negatif,1,2025-09-22 12:34:15,1
lumayan walaupun gw pesen sampe 4x lebih Bru dpt,4,4,positif,3,2025-06-29 18:23:14,0
Aplikasi mudah di pahami dan digunakan cuma kadang aplikasi ngebug saya udah bayar pake gopay tapi di aplikasi tertera belum terbayarkan via gopay dan alhasil saya bayar dua kali di gopay kepotong dan saya bayar pake uang lagi.,3,3,netral,2,2024-12-16 23:19:29,0
Kok sekarang susah bangett ya cari gojek,4,4,positif,3,2024-10-04 13:43:17,0
fitur chatnya tambahin buat replat Dong biar ga bingung,3,3,netral,2,2025-07-07 23:43:10,0
Tarifnya semakin mahal,2,2,negatif,1,2024-11-17 18:08:22,0
Sangat senang pakai gojeg,5,5,sangat_positif,4,2025-09-22 20:43:19,0
"apalah para driver jutek banget judes sama cs, parahnya lagi sampe ada yg maksa minta tips, yg tadinya niat mau ngasih tips tapi dengan sikap drivernya begitu jadi males, tolong dong drivernya di tegur terutama di wilayah CIREBON!",2,1,sangat_negatif,0,2025-02-28 09:17:03,1
gojek kenapa sekarang gak bsa bayar token PLN dengan pembayaran online Mastercard luar negri ?,2,2,negatif,1,2025-06-08 21:01:56,8
"Harga terlalu sering berubah dn sering makin mahal , driver sering dikasih yang jauh dri posisi, sering buff di maps posisi driver tdk bergerak pdhl sudah dekat",2,2,negatif,1,2025-03-11 17:50:10,0
"Sedang mencari driver... Telat Sesulit itukah cari driver? Saya ada di kawasan pusat kota, loh. Saya pesan berkali-kali di go food, tapi selalu ada tulisan sedang cari driver. Kasihan resto loh yang sudah bikinin makanannya, tapi terpaksa ngebatalin karena driver ngga ada. Iya sih ini masih hari ke 5 lebaran, tapi kemarin ada aja kok driver yang bisa ngantar go food ke orang lain di kompleks saya juga. Tapi kalo ke saya, kok susah banget ya dapet drivernya? Apa yang salah? Nunggu lama banget.",3,1,sangat_negatif,0,2025-04-06 12:38:28,2
"perhitungan perfoma kurang akurat kita sudah online 14hari tp masih stuck di 8hari, jam online pun sama kadang sudah full time narok tp masih stuck ga nambah. ini sangat mengurangi potensi orderan masuk buat driver, orderan sudah sulit ditambah sulit lagi oleh performa yg ga akurat perhitungannya. tolong untuk diperbaiki lagi di update selanjutnya, dan jadikan kritik ini sebagai evaluasi agar sistem gojek lebih baik lagi dari sebelumnya. terimakasih",1,1,sangat_negatif,0,2025-11-04 18:59:12,4
Sopir ² gocar rada belagu..dah tau pesan gocar yg xl ke tanya berapa orang.. dewasa 3 anak kecil 3 aja gak mau bawa.. Sumpahin seret tuh driver rezeki nya..,2,2,negatif,1,2025-01-19 15:40:32,1
"aplikasi transport yang berguna banget, tapi saran saya untuk driver gojek gocar bisa milih mau drivernya perempuan atau laki laki, karna saya merasa kurang nyaman kalau di bonceng sama laki laki yang saya tidak kenal, kadang kepikiran takut di bawa ke tempat yang bukan tujuan saya",3,3,netral,2,2024-12-12 20:05:01,0
"Aplikasinya bagus, cuman ga konsisten harganya. Kadang dapet murah kadang dapet mahal padahal tujuannya masih sama. Malah jarak tempuh yang deket bisa mahal juga ongkosnya. Semoga keluhan ini jadi pertimbangan juga. Terima kasih",3,5,sangat_positif,4,2025-08-18 06:13:44,2
"perjalanan aman, sikap pengemudi sopan",4,4,positif,3,2025-07-26 06:54:02,0
Bagusss..cuma agak mahal aja,4,4,positif,3,2024-10-12 07:38:35,0
"maaf, baru pertama kali nyoba aplikasi ini dikasih kesan buruk sama driver nya karena biasanya pake aplikasi sebelah yg ngga perlu nelpon dulu sebelum dijemput, jd menurut saya di aplikasi ini lebih ribet, mana aku orangnya ngga enakan lg jd driver nya aku kasih bintang full, tp setelah itu aku trauma pake gojek langsung hapus akun",2,1,sangat_negatif,0,2025-05-10 00:43:12,0
kadang sudah lama nunggu baru di cancel Drive nya,3,3,netral,2,2024-10-31 13:00:09,0
Kembalikan monitoring driver di Gofood. Kok sekarang jadi ga bisa monitoring driver sudah sampai mana nya. Jadi bintang nya turun jadi 2. Gambar ga jelas ga membantu monitoring driver sudah dimana posisi nya saat makanan diantar.,2,2,negatif,1,2025-11-10 12:16:19,2
"Please aplikasi GO-JEK lebih baik gk usah taroh diskon makanan karena bnyak restoran yg gk suka kita pesen makanan pakai diskon, apa lagi sering2 kita pesen makanan pakai diskon mereka kurang suka, sering ngalamin hal ketidk sukaan sy prnh bli mkn direstoran yg gk beda 3 x pesanan sy yg ketiga sya di buatkan sngnt asin, pernah juga di tarohin cabe bubuk yg bnyak pas mah lg kambuh bngt, please tolong evaluasi klo emng gk ada yang suka kita msen pake diskon lebih baik jngn taroh diskon.",3,3,netral,2,2024-11-23 19:58:31,0
pengemudi ramah nyaman nyopirnya biar bintang yg berbicara,5,5,sangat_positif,4,2025-10-29 16:47:41,0
"APK ini sangat bermanfaat tetapi, sedikit crita dari orang terdekat, di suatu hari ada kejadian seorang pengendara menyalip seorang driver ojek, lalu driver tersebut terlihat tidak terima krn suatu hal yang tidak jls dpt di maafkan.lalu singkat kejadian driver ojek tersebut mengancam si pengendara. saya sungguh tidak nyaman dengan hal tersebut, bagaimana jika hal tersebut terjadi kepada saja juga? atau pengendara lain?, saya kenal beberapa dirver yang baik tetapi bisa saja nama mrk buruk Krn itu",2,2,negatif,1,2025-04-04 20:09:55,0
tolong dong untuk pembayaran gofood permudah lg..dgn ovo dana gitu,4,4,positif,3,2024-12-13 20:00:44,0
"pelanggan membayar tarif 18ribu, tp yg di terima driver 6ribu. sangat sangat biadab",1,1,sangat_negatif,0,2025-09-26 18:04:53,1
gojek nya baik banget,5,5,sangat_positif,4,2025-10-05 18:43:01,0
Kebiasaan kostumer yg argo hemat rese ngasih rating rendah ke driver,1,1,sangat_negatif,0,2025-11-06 18:16:57,3
"suka sedih klo pas hujan pesen gocar gak ada yg mau ambil orderan tpi sejauh ini aplikasi ini sgt membantu, trima kasih",4,4,positif,3,2025-04-13 20:48:59,0
"Agak males kalo mau pesan gofood lewat gojek, alamatnya sering dibilang drivernya gak sesuai titik. Padahal jelas² udah masukin dan pilih alamat yang sesuai tapi tetep aja mereka nyasar??? Nanti kalo nyasar mereka marah². Padahal klo pesen dari app lain masukin alamat yang sama gak pernah tu driver nya nyasar. Langsung sampai depan mukaaa tanpa drama. ... Kesel aku tuh dimarah²in",4,2,negatif,1,2024-10-22 13:25:03,0
"Halah.. saat gerimis, pesan terus lama menunggu konfirmasi. Maaf lagi laris manis... anjay",4,4,positif,3,2024-10-20 13:08:41,0
Alamatnya sering gak sesuai titik,4,3,netral,2,2025-01-23 17:07:50,0
mantap.. banyak promonya..,5,5,sangat_positif,4,2025-11-11 20:08:10,0
"tolong adakan fiture batalkan pesanan gomart, gara2 ga ada difiture itu saya kelamaan nunggu pesanan!",1,1,sangat_negatif,0,2025-10-03 18:57:07,1
"aplikasi mantap,tetapi saya sering topup menggunakan gopay dan tidak ada promo sama sekali",3,1,sangat_negatif,0,2024-11-08 15:51:37,1
mengatasi masalah tanpa kendala,5,5,sangat_positif,4,2025-09-23 07:13:48,0
"terlalu banyak biaya, ongkir 10 Penanganan jadi 22 RB, malah mahal bayar aplikasi dari pada driver, belum biaya bungkus 4rb padahal gratis bungkusnya. 1 contoh saja. ada biaya lagi lain2",1,1,sangat_negatif,0,2025-09-19 01:01:46,2
