text,rating,quality_score,pos_score,neg_score,neu_score,sentiment
"mau sedikit komplain, kemarin aku pesan gocar buat kakakku, dengan alamat yang jelas yaitu nama komplek plus blok z no. 29, tapi si pengemudi linglung sampai dikejar kakakku, dan yaa aku pikir itu normal kalo si pengemudi tidak tau, aku fine aja, tapi yang bikin masalah si pengemudi itu malah bilang ke kakakku dengan nada ngotot dan judes kalo alamatnya itu blok y no. 1, tapi pas diliatin screenshoot dari aku dia malah bilang ya, bu, wajar saya tidak tau, saya bukan orang sini.dia ngeboong dengan jutek",2,100.0,0.0,1.0,0.0,negative
pelayanannya bagus dan nyaman,5,70.0,1.0,0.0,0.0,positive
sering pake gojek cuma belum dapet dapet nih fitur paylater nya,5,100.0,0.0,0.0,1.0,positive
pengemudi ramah dan baik,5,70.0,1.0,0.0,0.0,positive
sedang lapar saat malam untung ada makanan online,5,100.0,0.0,0.0,1.0,positive
pelayanan aplikatordriver tidak sesuai dengan yang dijanjikan kepada customer,1,100.0,0.0,0.0,1.0,negative
"drivernya ok ok meskipun malem lokasi jemput jauh tetep diambil,gak kaya apk indri drivernya rewel padahal ongkosnya saya kasih 3xlipat dari harga di apk",5,100.0,0.0,0.0,1.0,positive
"aplikasi lambat padahal jaringan bagus, banyak iklan riweh",1,100.0,0.5,0.5,0.0,negative
"fitur gofood nya tolong diperbaiki lagi, terlalu lambat untuk mencari pengemudi nya. pesan pakai mode cepat, sedang, ekonomis sama saja semua kelamaan cari pengemudi nya. 1 jam bisa baru dapet pengemudi kadang bahkan bisa lebih dari 1 jam",1,100.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,negative
"gojek trimakasih bnyak sangat terbantu pke gojek kmna mna mudah, tlong tingkatkan lagi aplikasi ny kdang suka ad kendala, trimakasih",5,100.0,1.0,0.0,0.0,positive
waktu penjemputan sesuai,5,60.0,0.0,0.0,1.0,positive
aplikasi gojek di sangat membantu untuk sehari hari,5,100.0,1.0,0.0,0.0,positive
pengemudi gobox kendala mau merubah data kendaraan.,5,100.0,0.0,0.0,1.0,positive
"mantap, puas dengan pelayanan nya",5,100.0,1.0,0.0,0.0,positive
alhamdulillah uang saya sudah kembali,5,100.0,0.0,0.0,1.0,positive
"apaan tidak bayar lewat rekening bank, koq malah kena biaya admin bank ckckck.",1,100.0,0.0,0.0,1.0,negative
saya sekitar seminggu yang lalu menghapus akun gojek dan gopayyang sudah gopay karena ingin menganti ke akun dengan nomor yang baru tetapi ketika saya verifikasi untuk gopaytidak bisa kartu identitas yang kamu gunakan sudah terdaftar sebelumnya melalui gojek atau gopay padahal jelas jelas akunya sudah terhapus dan sudah seminggu lebih,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"parah, alamat rumah jauh dan tidak 1 arah, tapi malah dibikin double pesan pengemudi nya. saya jadi nunggu sangat sangaatt lama.",1,100.0,0.0,1.0,0.0,negative
senang pakai gosend.jd barang sampai dan barang yang dikirim sampai dengan aman dan baik.terimakasih gosend,5,100.0,1.0,0.0,0.0,positive
gofoodnya menyebalkan. sudah pesan sudah bayar pakai gopay nunggu sampai lambat tidak dapat pengemudi tapi tidak bisa dibatalin. bisa dibatalin harus nunggu 1 jam. dah lapar. mau beli sendiri takutnya dobel dapat pengemudi diujung2.,2,100.0,0.0,0.5,0.5,negative
susah banget upgrade ke gopay plus. katanya muka yang di ktp tidak mirip. lah? shopee pay sama bca saja bisa. aplikasi lawak. sistem nya rusak. mending hapus aja.,1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"gofood susah dpt pengemudi , tidak profesional, konsumen harus menunggu berjam2. tidak ada solusi",3,100.0,0.0,1.0,0.0,negative
pengemudi nya cekatan,5,60.0,0.0,0.0,1.0,positive
"ngirim pake gosend, drivernya marah gegara nomor penerina paket tidak muncul. tolong diperbaiki app nya biar tidak merugikan pengemudi dan jg pengguna",1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"saya sudah bayar pke gojek plus, saat pesan makanan tarif ongkosnya murah kenpa pas saya isi gopay biaya tarif nya jadi naik,mau nyari keuntungan jangan begitu lah!",1,100.0,0.0,1.0,0.0,negative
"itu tolong pengemudi gofood dany suseno bandung pm aja, tidak sopan dia !",2,100.0,0.0,0.5,0.5,negative
sangat bagus peyalayanan nya semanggat!,5,100.0,1.0,0.0,0.0,positive
"sekarang gopay jadi tidak kek dulu,akun tetiba terblokir dan paylater pun di blokir padahal tidak pernah telat bayar paylater.makin kesini makin tidak jelaa",1,100.0,0.0,0.0,1.0,negative
"semakin lambat semakin buruk, mengecewakan.",1,100.0,0.0,1.0,0.0,negative
naik gojek lebih murah apalagi kalau pas promosi murah poll dan juga cepat dan aman daripada pakai kendaraan sendiri,5,100.0,0.6666666666666666,0.0,0.3333333333333333,positive
"harga terjangkau,aplikasi mudah digunakan",5,70.0,1.0,0.0,0.0,positive
"makin lambat dipake malah makin mahal.ada voucher tiap dipake selalu habis,kayaknya memang tidak ada.beralih ke maxx saja lebih terjangkau.",1,100.0,0.0,1.0,0.0,negative
"terlalu kejam. akun gopay saya tidak bisa login ,ada ada saja alasan nya, ini.itulah",5,100.0,0.0,0.3333333333333333,0.6666666666666666,positive
kenapa gofood sekarang gabisa dibatalkan langsung.,2,100.0,0.0,0.25,0.75,negative
sangat kecewa dengan aplikasi gojek setelah pinjamgopay di lunaskan malah di tolak pdhal sudah lambat jadi pengguna gojek dan tidak pernah telat dalam pembayaran semoga bisa dipertimbangkan kembali,1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"pengemudi dari segi komunikasi buruk, kita sebagai penumpang yang tau lokasi malah mempeng, yang harusnya estimasi 7 menit sampe lokasi jadi harus 20 menit, tidak worth it sama sekali.",1,100.0,0.0,0.5,0.5,negative
makasih sudah memudahkan mak2 yang kangen anaknya di pondok dengan mengirimkan makanan,5,100.0,1.0,0.0,0.0,positive
"menyenangkan deh, thank you saja",5,100.0,0.0,0.0,1.0,positive
saya mau kasih saran. boleh diterima atau tidak. saya sarankan diberi fitur pemberitahuan maximal dibatalkan oleh pengemudi 3x. setelah itu pengemudi tidak bisa membatalkan lagi user yang sudah dibatalkan lebih dari 3x tersebut. karena saya sudah 4x dibatalkan oleh pengemudi yang posisinya sudah setengah jalan. saya menyadari kalau rumah saya jalannya sangat rusak tapi ini sangat membuang waktu saya dan bahan bakar untuk drivernya,3,100.0,0.0,0.6,0.4,negative
susah banget sih pesen aplikaso gosend. sekalinya dapat banyak alesan ini itu drivernya. tolong benahi lagi dong,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
ini sangat membantu saya,5,70.0,1.0,0.0,0.0,positive
"ini aplikasi makin jelek, berat, pengemudi suka batal atau tidak respon sama sekali.",1,100.0,0.0,1.0,0.0,negative
bagus banget sumpah,5,40.0,1.0,0.0,0.0,positive
kecewa sama gojek tiba2 akun saya kena suspend dan banding di tolak cuma gara2 hal sepele pesan cencel beberapa kali karena cari lokasi gocar terdekat biar cepet karena saya juga di kejar waktu harus datang ontime ke tempat tujuan. padahal dah 6 th pake gojek sekarang waktunya ganti grab,1,100.0,0.0,0.5,0.5,negative
"pelayanan cepat n memuaskan, terimakasih",5,100.0,1.0,0.0,0.0,positive
"selalu cepat ,amanah dan terpercaya",5,100.0,1.0,0.0,0.0,positive
mau login ke hp baru masukin nomer sudah bener semua data bener giliran verifikasi wajah selalu gagal padahal itu akun saya masa muka saya ditolak mulu gajelas,1,100.0,0.0,1.0,0.0,negative
ribet segala pake verifikasi wajah tapi ujungnya gagal. mending pake aplikasi sebelah,1,100.0,0.0,1.0,0.0,negative
mudah digunakan dan sangat membantu recomended,5,100.0,1.0,0.0,0.0,positive
sangat membantu sekali di segala situasi terima kasih,5,100.0,1.0,0.0,0.0,positive
wow bagus bagus,5,40.0,1.0,0.0,0.0,positive
"ada bug yang membuat saya terus memesan driver, gojek saya tidak bisa masuk selalu keluar saat masuk ke gojek.",2,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"masukkan pembatalan pesanan minimal 30detik maks karena diringankan dengan lag atau animasi gojek yang banyak 5 detik tidak cukup untuk pembatalan, diharapakan perubahan",2,100.0,0.0,0.0,1.0,negative
sistem komplain mengenai kendala dalam proses pemesanan tidak bagus,1,100.0,0.0,1.0,0.0,negative
setiap nerima dana ke gopay di aplikasi gopay malah potong dana bikin rugi padahal bagus up di alfamart saja sudah di potong admin ya ternyata sampai ke akun gopay pun juga di potong dana tidak benar nich aplikasi nya bikin rugi saja,1,100.0,0.0,1.0,0.0,negative
berguna banget dan mudah,5,70.0,1.0,0.0,0.0,positive
memudahkan segala urusan,5,70.0,1.0,0.0,0.0,positive
emang banget bisa menggunakan aplikasi ini,5,100.0,0.0,0.0,1.0,positive
saya mau tanya kenapa saldo di gojek sering ilang. semalam cek ada 100.00. pagi di cek tinggal 75.00. itu saldo lari kemana,3,100.0,0.0,0.0,1.0,neutral
"sangat membantu, sejauh ini kesan pengemudi gofood di kalimantan barat sangat baik. kecuali pengemudi gocar xl, sangat buruk pelayanannya. pengemudi gocarnya merokok, mobil bau asap rokok dan tak mau nyalakan ac.",4,100.0,0.6666666666666666,0.3333333333333333,0.0,positive
bisa membantu dalam perjalanan kemana2,5,100.0,0.5,0.0,0.5,positive
ramah .sopan.nyaman berkendara.trimakasih,5,70.0,1.0,0.0,0.0,positive
makin kesini makin mahal buat pesan gojek,5,100.0,0.0,0.0,1.0,positive
"beli pulsa 2x pake gopaylater ,pertama 50 ribu beli lagi 10 ribu masa langsung diblokir si secara logika tidak masuk akal membeli plsa angkanya masih dibawah 100 ribu kena blokir permanen lagi sampe akun saya di nonaktifkan . gila bnget",1,100.0,0.0,0.5,0.5,negative
"mantap. semoga lancar, berkah dan sukses semuanya ya.",5,100.0,1.0,0.0,0.0,positive
membantu saya dlm setiap perjalan,5,100.0,1.0,0.0,0.0,positive
ini bagaimana ya tiba2 saldo gopay saya ke ambil 10rb. padahal saya cuma pakai untuk pesen tiket saja gd yang lain.,1,100.0,0.0,0.0,1.0,negative
"kemana saja naik gojek, alhamdulillah klau lagi dapat diskon, motorkendaraan gojek lebih bagus dibandingkan yang lain",5,100.0,0.5,0.0,0.5,positive
"141125 gojek kenapa akhir-akhir ini ada saja kendalanya? pagi2 saya pesen goride, beberapa kali di coba muncul terus notifikasi pesanan sedang ramai, eh ternyata malah di blokir gopaylater nya",1,100.0,0.0,0.0,1.0,negative
tidak jelas. bulanan langganan gopay entah bayar apa mau saya stop tidak bisa. complain tidak muncul papan ketiknya,1,100.0,0.0,0.5,0.5,negative
dikasih drivernya yang jaraknya jauh terus,1,100.0,0.0,0.0,1.0,negative
ongkir gofood jangan mahal2 dong,4,100.0,0.0,0.0,1.0,positive
biar bintang menjawab selain itu. banyak promosi nya,5,100.0,0.0,0.0,1.0,positive
agak kurang dimengerti untuk pemesanan goride begitu mudah untuk bisa pesan kedua dalam waktu yang sama. akibatnya datang dua driver.,4,100.0,0.5,0.0,0.5,positive
sangat mudah untuk mencari tranportasi umum,5,100.0,1.0,0.0,0.0,positive
"pesanan ditahan tahan. jemput jauh jauh,, buruk pembagian ordernya",1,100.0,0.0,1.0,0.0,negative
kalau pesan makanan malam jam 9 ke atas pengemudi tidak ada,4,100.0,0.0,0.0,1.0,positive
lumayan banyak promosi,5,60.0,0.0,0.0,1.0,positive
semoga pelayanan nya makin ok,4,100.0,0.0,0.0,1.0,positive
"ordernya mudah , cepat , tidak pake nunggu lambat , drivernya sopan , dan berkomunikasi dengan baik",5,100.0,0.0,1.0,0.0,positive
tolak potongan pengemudi ojol 20 !,1,100.0,0.0,0.0,1.0,negative
gojek ini playanan nya lemot bangt ya. merbah kendaraan saja sudah berapa hari ini belum juga acc. giliran nanti ada komplen kendaraan nya berbeda pasti menyalah kan ke mitra nya. padahal layanan mreka saja yang lambat.,1,100.0,0.0,0.5,0.5,negative
sejauh ini pakai gojek aku nyaman,5,100.0,1.0,0.0,0.0,positive
pengemudi tuh kalau musim hujan gtu tidak mau trima pesanan kah? setiap kali butuh pengemudi gojek selalu saja tidak ada alesan sibuk pengemudi rame. bilang saja tidak mau ambil pesanan karena ujan.,1,100.0,0.0,1.0,0.0,negative
tidak ada fitur pembatalan pesanan,1,100.0,0.0,0.0,1.0,negative
puas n aman,5,40.0,1.0,0.0,0.0,positive
"fitur bantuan pada gofood menjawab dengan chatbot dengan jawaban yang selalu sama untuk masalah pembatalan pesanan sangat tidak membantu memecahkan masalah, karena pembatalan pesanan baru bisa dilakukan 1 jam setelah pesanan jika tidak mendapat driver, agak bingung juga kenapa orang lagi laper malah disuruh nunggu 1 jam untuk nunggu pengemudi saja yang bahkan belum tentu dapat, karena menurut saya itu tergolong lambat sih",1,100.0,0.0,0.5,0.5,negative
pemakaian yang mudah pokoknya good,5,100.0,1.0,0.0,0.0,positive
"bagi, dan dapat membantu",5,60.0,0.5,0.0,0.5,positive
banyak disc dan mudah penggunaanya,5,100.0,1.0,0.0,0.0,positive
"edit, min tolong kasi pilihan pembayaran dana dong pls banget saya anak kos lebih sering make dana dibandingkan gopay",5,100.0,0.0,0.0,1.0,positive
good ! aplikasi yang sangat membantu bagi yang mager .,5,100.0,1.0,0.0,0.0,positive
memudahkan dan sangat membantu aktivitas dan pengiriman barang terutama saat2 musim hujan,5,100.0,1.0,0.0,0.0,positive
banyak komplain customer tidak dtanggapi pihak manajemen,3,100.0,0.0,0.0,1.0,neutral
super cepat dan tidak pake lambat,4,100.0,0.0,1.0,0.0,positive
kalo bisa tmbahin fitur liat bintang sendiri hhe,5,100.0,0.0,0.0,1.0,positive
"pengemudi salah jemput orang!, nungguin sudah lama! , drivernya malah nganter customer lain. harusnya ditanya dlu nama customernya sesuai aplikasi tidak!, jgan cuma ya aja! drivernya juga tidak minta maaf sedikitpun! ngadu ke cs, percuma! opsinya terbatas, tidak bisa mengetik, jadi gabisa jelasin detailnya, tolong bilangin ke drivernya! saya gabisa rating pengemudi dan ngadu ke cs karena opsi terbatas, gabisa mengetik! tolong drivernya dibenahi!",1,100.0,0.0,0.42857142857142855,0.5714285714285714,negative
mudah untuk transportasi dan pesan makanan,5,100.0,1.0,0.0,0.0,positive
cepat n mudah,5,40.0,1.0,0.0,0.0,positive
bagus app gojek,5,40.0,1.0,0.0,0.0,positive
pulang sekolah kalk tidak ada yang jemput pasti naik goride!,5,100.0,0.0,0.0,1.0,positive
bagus gojek jaya jaya josjis,5,100.0,1.0,0.0,0.0,positive
mau kemana lebih gampang,5,60.0,0.0,0.0,1.0,positive
lumayan cepat pas pesan naik ojek nya nih,5,100.0,0.5,0.0,0.5,positive
selalu dapat pengemudi yang ramah,5,100.0,0.5,0.0,0.5,positive
sikap pengemudi ramah,5,70.0,1.0,0.0,0.0,positive
kenapa sih sekarang suka ke pesan dua kali plis kasian abang gojeknya!,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"lambat sekali pelayan nya, padahal sudah pesan dan malah di batal berkali mohon kerja samanya",1,100.0,0.0,0.5,0.5,negative
"aku pesen gojek dari stasiun indro ke ngipik gresik, pengemudi atas nama sidik. aku sudah sampai rumah sesuai tujuan. tbtb smpe rmh kenapa ada pengemudi lain nelvon aku an budi. dan ternyata tbtb akun ku nge booking dengan tujuan yang sama tadi. ya aku batalin lah aku tidak ngerasa double booking ya. ngapain jg. tidak pertama kali aku naik gojek. trus abis tak batalin. riwayat pengemudi atas nama sidik tadi yang nganterin aku tidak ada di riwayat. maksudnya apa? malah yang budi tadi yang batal yang ada riwayatnya. trus pak sidi?",1,100.0,0.0,0.0,1.0,negative
cepat dan nyaman,5,40.0,1.0,0.0,0.0,positive
gampang ketemu pengemudi,5,60.0,0.0,0.0,1.0,positive
tolong untuk pihak gojek untuk akun saya dompet terkunci dompet di blokir sampai saat ini tidak ada solusi. setiap saya kirim laporan selalu gagal terus tidak ada pihak gojek menanggapi tentang masalah ini. gopay saya tiba tiba di blokir tanpa tau penyebab nya. saya cukup lambat menggunakan aplikasi gopay stelah akun saya ada masalah pihak admin gopay tidak ada yang respon.,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"dalam aplikasi gojek ini mempermudah dalam penggunaan aplikasi dan dengan adanya transportasi ojek online ini sangat membantu masyarakat beraktifitas sehari hari, sehingga meningkatkan kepuasan pelanggan",5,100.0,1.0,0.0,0.0,positive
mudah pakai gojek tidak pake ribet.,5,100.0,0.0,1.0,0.0,positive
"bpk gojeknya baik,sopan ramah.mksh pak",5,100.0,1.0,0.0,0.0,positive
sampai sejauh ini masih aman,5,100.0,0.0,0.0,1.0,positive
mitra byk preman jalanan,1,60.0,0.0,0.0,1.0,negative
cuman kalau di desa tidak ada pengemudi nya seharusnya di aplikasi nya tidak bisa pesan saya pesan saya tunggu pengemudi tidak datang datang,5,100.0,0.0,0.2,0.8,positive
aplikasi serba guna yang mmbntu memudahkan mobilitas sehari hari,5,100.0,1.0,0.0,0.0,positive
"saya beli paket gojek plus ternyata promosi yang ada tidak berbeda dr yang biasa. dan katanya dapet akses iqiyi premium, tapi tetap ada iklan. ini termasuk penipuan ke konsumen, mending pake maxim ato grab saja lah buat transpor",1,100.0,0.0,0.0,1.0,negative
lebih hemat waktu dan aman,5,100.0,0.0,0.0,1.0,positive
kalo ujan harga y 3x lipat,1,100.0,0.0,0.0,1.0,negative
respon komplain terlalu lamaa,1,70.0,0.0,1.0,0.0,negative
bagus tapi kadang ada pengemudi yang agak2 kurang sih,5,100.0,0.5,0.0,0.5,positive
sangat membantu sekali aplikasi ini.,5,100.0,1.0,0.0,0.0,positive
di update malah makin susah dapet pesan,1,100.0,0.0,1.0,0.0,negative
sangat membantu.terima kasih,5,70.0,1.0,0.0,0.0,positive
bagus dan sangat membantu,5,70.0,1.0,0.0,0.0,positive
"ongkir terlalu mahal, beli seblak 18k, ongkir 30k, padahal jarak cuma 3km, tidak ada pemberitahuan kalau dibatalkan",1,100.0,0.0,1.0,0.0,negative
mahaal banget gilaa dibanding aplikasi2 lain. sudah langganan biar dapet diskon tapi tidak dapet dan tetep mahal.,1,100.0,0.0,1.0,0.0,negative
pemakaian gopay tiba kepotong apk gjls tidak ad permintaan pin verifikasi lain hadeh minta pengembalian dana tidak dikasih,1,100.0,0.0,0.0,1.0,negative
sangat terbantu sekali dengan adanya aplikasi gojek semua kebutuhan teratasi.terima kasih gojek,5,100.0,1.0,0.0,0.0,positive
"diskonnya besar pas di tempat makan yang disukai, puji tuhan maju dan sukses gojek membantu sesama.",5,100.0,1.0,0.0,0.0,positive
"jadi sering error, wasting time. pengemudi sudah dapet, tapi nunggu lama, bisa 10-30 menit, padahal di tengah kota. apa kompensasinya atas keterlambatan tsb? sudah spare waktu lebih awal biar tidak telat ngantor, tapi tetep saja telat karena gojeknya lama. diperbaiki lagi lah! syukur bisa kasih rating buat pengemudi yang sudah dapet tapi di cancel. bahkan beberapa kali karena lamanya saya samperin tu driver, lagi asyik nongkrong ngopi sama temennya, ongkang kaki, pas disamperin kaget panik banyak alasan.",1,100.0,0.0,0.7142857142857143,0.2857142857142857,negative
"bisa tidak lebih ditingkatkan lagi utk fitur chat di gojek, jaringan bagus tapi harus keluar masuk dlu aplikasi baru chatnya bisa ke kirim ,lalotnya minta ampunn",2,100.0,0.0,0.5,0.5,negative
drivernya rata2 sopan dan bagus. cmn kl hujan susah dpt driver.,4,100.0,0.6666666666666666,0.3333333333333333,0.0,positive
dapet lokasi pengemudi nya jauh mulu,1,100.0,0.0,0.0,1.0,negative
memudahkan banyak urusan bagus,5,70.0,1.0,0.0,0.0,positive
harganya makin mahal,4,60.0,0.0,0.0,1.0,positive
pengalaman menggunakan gojek sjauh ini baik.tp sering terjadi kendaraan yang dtg berbeda dengan yang tercantum di aplikasi.mohon lebih perhatikan lagi selebihy,5,100.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,positive
