text,sentiment
saya sangat sangat kecewa sudah berkali kali saya memesan makanan namun tidak dapat pengemudi sama sekali saya sudah pindah ke tempat lain namun tetap saja tidak dapat pengemudi padahal cuaca hari dll tidak ada kendala hari ini saya sungguh sangat kecewa,very_negative
maaf tapi rating saya ubah karena saya kecewa dengan pembelian gopulsa yang memakan waktu lambat sekali ada sekitar jam untuk pulsa masuk apalagi saldo gopay sudah kepotong belum lagi cs yang kurang membantu dalam memberikan solusi mohon diperbaiki karena respon dan proses lamban sekali,very_negative
aplikasi gojek lambat aneh sudah rajin bayar gopaylater pas giliran mau gopaypinjam ditolak mulu pelit kali lah buat apa ada aplikasi gopaypinjam kalo tidak mau kasih pinjam,very_negative
klik email kasih penilaian buruk karena mereka tidak bisa menyelesaikan masalah yang kita miliki sistemnya makin tidak jelas semua byk perubahan yang gampang jadi mempersulit kasihan masyarakat kita,negative
bagaima cara saya mendaftarkan goshop saya mau mendaftarkan tempat jualan saya selama pandemi covid ini apakah ada solusi untuk mendaftarkannya kalau ada solusi nanti saya kasih bintang,neutral
gopaylater saya kenapa diblokir padahal sudah lunas sebelum tgl,neutral
bagus sangat membantu terimakasih gojek,positive
buruk makin lambat gajelas ukuran harga nya masa tidak terlalu jauh yang awal nya misal kisaran an jadi nambah x lipat kantong pelajar bisa apa,negative
fakta dilapangan pesanan gofood baru akan di proses setelah pengemudi sampai ke resto harusnya waktu menunggu dapat pengemudi menit paling lama kemudian aktifkan untuk batal pesanan jgn pelanggan yang dibuat menunggu sampai jam baru bisa di batal keburu naik asam lambung,very_negative
tolong donk di perbaiki sistem bagus up nya lagi ada urusan penting jadi terhambat saya sudah bagus up tapi saldonya tidak masuk bagaimana ini,positive
tingkatin lagi lah apss nya trs kenapa beda sih ongkirnya padahal sama psn makanannya ditempat sama juga tpi kenapa saya lbh mhl kan kzll,neutral
terlalu sering update tapi tidak ada perubahan yang terlalu signifikan,neutral
saya dari kemaren upgrade ke gojek plus ko belum bisa tertulis lagi di proses mlulu lambat amat yah helloo padahal foto ktp selfi sudah saya lengkapi tapi masih ajah prosesnya lambat bagaimana aplikasi punya indonesia mau di cintai rakyatnya kalau kaya gini wajar ajah kalau kami lebih suka aplikasi luar lebih simple lebih cepet dan tidak ribet maaf kalau agak keras tidak sopan saya butuh buat kartu pra kerja,very_negative
saya masih baru tolong di bantu kalo tidak di bantu tidak apa sih tinggal instal saja masalahnya saya di kecematan tidak perlu gojek juga sih tapi ingin saja download,neutral
aplikasi makin buruk alamat tiba gnti sendiri padahal lokasi aktif tiap hari digunakan msih buruk pengemudi jadi kesasar qta uda nunggu lambat dimarahi pula tiap minta pembaharuan qta turutin berharap makin baik trnyta makin buruk,very_negative
beli makanan pas ujan dapet drivernya lambat bgt nunggu jam sia sia ternyata di batalin sama gojeknya sendiri nyoba pesen ulang sama aja kadang ongkirnya mahal banget padahal deket,negative
pesan nya dekat dari rumah tpi malah selalu dpt pengemudi yang jauh di tambah pesanan dak bisa di batalin lagi mau cepat malah jadi lambat belum lagi pengemudi nya tidak mau ambilin karena jauh lokasi,neutral
bingung sama program gojek aku tukar point untuk x perjalanan tapi keesokan harinya pembayaran jadi harga normal lagi sk nya tertulis promosi berlaku smpai saya hitung minggu klo tidak salah tapi hanya bsa dipakai x perjalanan saja,negative
padahal jarak nya hanya km dari tempat ke tujuan tetapi di aplikasi km itu map tolong diperbaharui korupsi banget harusnya kita keluar ongkos dikit ini dibuat kali lipat karena mapnya tidak akurat hanya ngandelin jalan raya yg tertera di map,negative
bagus pelayanan upgrade cepat semoga bisa bermanfaat dan mambantu kenyamanan dan keamanan bertransaksi,very_positive
kirim email ke cs gopay komplain promosi yang tidak dapat cashback dan voucher saya di cuekin kayaknya mau dan suka gopay deh tidak sesuai ketentuan yang tertulis,positive
mau nanya min kan saya mau tf terus saya masukan pin saya saya masukin sudah benar tapi kenapa ada tulisan pin yang anda masukan salah padahal pin yang saya kasih sudah benar mohon di balas ya min dan tolong bantu saya,neutral
buat masuk harus pakai link eh linknya pun tidak bisa diklik sudah dicopy juga tetep tidak bisa dibuka gila banget bagaimana tidak lari ke apps sebelah step awal buat mulai saja semenyedihkan ini,very_negative
puas banget sama aplikasi ini membantu sekali buat aku yang mau pergi kemana mana bisa mudah dengan gojek banyak promosi juga,very_positive
tidak bisa download padahal jaringannya bagus bgt sekaliny bisa tidak bisa terpasang katanya harus pake wifi mang tidak bisa pake kuota,positive
kurang suka sama pengemudi nya pelayanan nya kurang bgus,negative
ko apk nya tidak bisa kebuka pas mau buka slalu keluar sendiri,neutral
minta no kode ferifikasi ketika sudah dimasukkan malah muncul warning kalau server sibuk disuruh coba lagi lagi dan lagi sampai akhirnya suruh coba lagi menit kedepan gituu teruuss jadi tidak bisa dipakai gojeknya lha bagaimana dengan sisa gopay saya,very_negative
gojek membantu sekali dalam keseharian saya uda pernah pakai hampir semua fiturnya termasuk yang tarik saldo gopay alhamdulillah beneran masuk ke rekening sy cuma seringnya pengemudi gojek suka pilih orderan jadi customer sampe nunggu lambat kdg sampe batalin lalu ganti pesan ke sebelah sukses terus buat gojek kekurangan segera diperbaiki biar customer makin nyaman,positive
saya mau pesan gojek sudah nunggu menit tidak dapet dapet padahal sudah pake prioritas,neutral
tbtb gopay berkurang k pas liat history buat google play katanya padahal tidak diapa apain dan sudah dua kali kejadian kekgini,very_negative
aplikasi sering crash biaya makin mahal dr pengemudi diambil dr customer diambil maruk namanya,negative
bagus tarif jelas dan murah,very_positive
sekarang gofoodnya tidak banget,very_negative
lambat banget buat kebuka aplikasinya jaringan bagus di bilang tidak ada internet,neutral
min tolong dong pembayaran nya lam sekali di proses nya saat saya melakukan pembelian di situs menggunakan gopay,neutral
terlalu sering up date sistem shg mengganggu saat buru diperlukan utk pesan gocar jadi menghambat aktifitas belum pula kalo gadget nya penuh memori jadi harus hapus dl biar bisa di up date ke menu baru kenapa kalo ada maintenance tidak langsung saja menjadi yang lbh canggih kenapa harus seringdicicil maintenance menyebabkan org jadi males menggunakan aplikasi ini,very_negative
aplikasinya sangat muda di download tidak terlalu ribet te tapi ada juga supir kurang profesional dan bikin pusing perjalanan,very_negative
tidak bisa di gunain halaman kosong semua sudah kek tidak ada kuota padahal kuota banyak pake wifi pun tidak mau aplikasi nya,very_positive
pengemudi reguler yang tidak mau mensedekahkan dari tarifnya buat aplikator biar perutnya makin buncit dengan ikut program jam operasional slot mau kalian buat sesusah dan sesengsara apa hidup nya dan tolong sekalian pengemudi yang rajin ikutan donasi kepada aplikator dengan ikut program jam operasional slot supaya diangkat menjadi pengemudi tetap pt antar makanan anak bangsa,very_negative
kak mau upgrade gojek,very_positive
utk fitur gofood yang tidak bisa dicancel sudah mencoba menghubungi cs juga tidak membantu hanya mengkonfirmasi saja tidak membantu custamer pada saat proses batal makanan,very_negative
go shop sangat mempermudah aku untuk belanja keperluan ku sehari dan bisa langsung nyampe ke rumah saat itu juga cocok banget buat aku yang tidak da banyak waktu buat keluar rumah thanks,very_positive
kinerja gofood kenapa lambat banget sih pesanan diambil setelah selesai tapi saat pesanan selesai malah tidak nemu driver sering banget loh kenapa tidak kyk tetangga pengemudi dicari dulu sambil pesanan dibuat kan toh sudah konfirmasi resto juga kalo gini terus waktu kita kebuang sudah nunggu lambat eh gagal dipick up pengemudi,very_negative
masih aman terkendali,positive
pengemudi dan penjual memutuskan secara sepihak akhirnya vocer diskon tidak bisa dipakai dan saya kena biaya lebih tinggi tolong kembalikan vocer pengguna baru sayakarna saya sudah rugi banyak,positive
what happen with go poin dulu go poin banyak banget opsi promonya jadi kita berlomba sering pakai supaya bisa redem poin giliran poin sudah ngumpul bnyak ehh tiba opsi penukaran poin mendadak tinggal dikitt bgt tidak ada kali sebelumnya ada handphone tshirt tumbler potongan belanja dlu belom sempet ke redem karena poin belom cukup giliran poin sudah cukup mendadak opsi redemnya ilang tidak ada are you kidding me di maenin ya dimaenin tapi jangan gitu banget lahh shame on you,negative
aplikasi gila bulan ini gopaylater kagak di pake terus saja ada notif jangan lupa bayar tagihan kalian gila ya nanya temen juga sama berisik isi notif tidak jelas tier juragan tapi tidak dapat kupon seperti promosi nya yang berisik vocer cashback dll kalian ini aplikasi miskin tukang tipu wkwkwk jangan ngadain promosi kalo tidak mau rugi tolol lu,very_negative
topupnya berbayar dan akun saya tidak bisa buat kirim saldo juga,neutral
saya pengguna gopay pinjam selama tahun saya sudah meminjam belasan juta dan selalu disiplin tepat waktu dalam membayar angsuran karena suatu kendala pembayaran terakhir saya telat kurang dari jam dan saya langsung mendapatkan pesan wa yang kurang sopan dan bersahabat dalam penyampaiannya sungguh terlalu gopay pinjam dalam memperlakukan pelanggan setianya,very_negative
bener dibuat kesal saat daftar pertaa nunggu kode sms tidak ad yang masuk sama sekali pas sudah di uninstal aplikasinya kodenya baru masuk itupun sekitar jam setelah uninstal ini maunya bagaimana sih,very_negative
aplikasi nya sudah baguss cuma aku mau saran saja tambahin fitur pesanan tapi beda pulau min saya batam mau kirim sesuatu ke daerah jabodetabek masa tidak bisa jangan kalah sama aplikasi oren dong yang bisa akses kemana ajaa toloh yahh pihak gojek terimakasih,neutral
ini kenapa ya kalo mau pesan gofood cant wait calculate pricy dan restoran lain tidak tersedia ya padahal bulan yang lalu masih tersedia di kota saya,very_negative
tidak niat ngasih promo ketika saya sebelum beli langganan gratis ongkir selalu ada voucher gofood setiap minggu setelah membeli langganan gratis ongkir kaga ada lagi voucher gofood katanya bisa dicombo kenapa tidak mau rugi banget kah ternyata cuma buat mancing saja supaya beli langganan habis itu tidak dikasih voucher lagi menyesal langganan mana buat bulan lagi kan lumayan gede harganya,very_positive
aplikasi sering tidak menanggapi pencarian pengemudi lama sudah dapet malah di batalin driver aplikasi tidak jelas,very_negative
customer service nya pakai by phone biar ada komplain cepet paylater tidak bisa digunakan merchant offline dan gojek pilih pilih akun customer belanja offline padahal kalau kena denda tetap wajib bayar,very_positive
sampah tidak bisa masuk ke halaman utamanya nunggu link nya tidak masuk masuk sekali masuk tidak bisa login tidak jelas sekarang go jek,very_negative
hallo admin sesungguhnya aplikasi dan fasilitas gojek sangat membantu aktivitas saya terimakasih banyak hal yang ingin saya sampaikan app lambat loading voucher tidak jelas waktu yang bisa digunakannya masih ada jatah voucher tapi tidak terpotong itu sama saja membohongi customer tahapan pesan cukup panjang untuk seukuran aplikasi banyak yang perlu di klik silahkan belajar melihat pesaing bisnisnya yang muncul berwujud orange,neutral
plis tolong dong iklan aplikasi ini jgn muncul sendiri lagi diplaystore aku mengganggu aktivitas sekali aku tidak mau lagi ada iklan ini tiba muncul ngehabisin kuota data dan aktivitas sekali siapa sih yang sembarangan kasih data pribadi orang lain ke aplikasi sehingga iklan nya muncul sendiri trusan saya tidak terima,very_negative
tolong kenapa saya tidak mendapatkan kode nya mohon diperbaiki saya sudah berkali kali mencoba nya tapi tetap tidak bisa bagaimana caranya,neutral
sukaa apk ini cocok buat saya yang suka makan tapi males keluar rumah cuman ongkir nya mahal its okay pokoknya tetep the terbaik,positive
bagus membatu banget karena saya julan online tapi kenapa sekarang tidak bisa di gunakan akun saya di blokir sudah di instal ulang tapi tidak bisa digunakan di blokir karena melakukan pembatalan waktu itu pas jumatan abang gojek nya pd lupa klo mau jumaran jadi dubatalin mohon bantuannya untuk segera dibetulkan seperti biasa terimakasih,positive
bagus dan sangat mudah,positive
kenapa aplikasinya harus selalu di update bikin berat hp ajs,neutral
suka ni aplikasi gara go foodnya tapi kog error katanya pengaturan perizinan petanya minta disetting lah pengaturan lokasiku sudah akurasi tinggi kog bingung minta diapaain lagi lama diuninstal aja,negative
nungguin gofood sampe laper banget masi blum dpet pengemudi,very_negative
the terbaik aplikasi no ribett no the bat,positive
selain hemat juga bagus pelayanan dari gojek good,very_positive
ongkos nya terlalu mahal,negative
puas dngn transportasi nya nyaman,positive
saya mau nanya kenapa setiap penggunaan vocer ada diskonnya sikap drivernya kayak tidak senang gitu terutama buat gosend sama gocar padaha mendapatkan vocer biar murahkan karena saya sering menggunakan aplikasi initolong y aku biar judes drivernya aku tetap kasih bintang,negative
saya mau ke kntor gopay klo tidak gojek dri dlu hak saya lom di ambil karena saya tidak tau caranya saya mau ke kntor pusatnya tlong di bntu alamatnya,neutral
kintil saya dapet sopir buta map keliling mulu sudah set jam lebih nungguin,neutral
menurut ku matiin saja paket hemat nya hemat sih hemat tapi datang selalu terlambat masa nunggu sampe jam lebih tolong deh kaya dulu langsung saja klik pesan langsung muncul harga pesanan ny kcewa tidak sesuai waktu satu menit di sini tapi di aplikasi sama dengan mnit perbedaan nya,very_positive
sangat kecewa sekali saya belanja promosi payday di alfagitf tapi tidak dapat casbak nya itu sudah laporan cuma dsuruh nuggu hr kerja sampe hari kerja belum ada respon buat laporan ulang suruh nuggu juga tidak ada kejelasan lagi sampai saat ini aplikasinya juga tidak ada call center untuk dihubungi cuma ada email tapi responnya sangat lambat hadehh aplikasi tidak karuan ini,negative
