review,rating,sentiment,sentiment_label,date,thumbs_up
Gojek makin gak bener masa driver bisa potong gopay tampa ada pemberitaan dulu,4,4,positif,2025-02-03 11:52:44,0
"akhir akhir ini banyak driver gocar yg aneh. double order tapi ga bilang, masa nunggu 1 jam an gaada konfirm. aku ga masalah asalkan ada konfirm dari driver tapi ini driver nya juga ga bales, ditelp gabisa. kocak deh",3,3,netral,2025-11-21 19:44:14,1
Tarifnya semakin kemahalan,2,2,negatif,2024-11-17 18:08:22,0
bosss barang saya tertinggal dimobil..tapi tadi gojeknya suruh batalin perjalanan..gimana cara menghubunginya?,1,1,sangat_negatif,2025-11-03 05:45:25,1
Males pake aplikasi ini,3,3,netral,2025-02-09 20:19:00,0
pencarian drivernya cukup lama sekali,2,2,negatif,2025-03-31 17:23:52,0
Kacau aplikasi nya eror mulu setiap baru buka aplikasi pasti keluar keluar mulu,3,3,netral,2025-01-11 13:36:40,0
go food ga jelas.. masa ongkir yang jauh malah murah terus yg lokasinya deket lebih mahal.. tolonglah percuma langganan terus tapi update nya ga jelas gini,2,2,negatif,2025-01-01 18:30:32,1
Driver menolak gacor jemput.. lama hujan Menerima banget melulu.. Selamat berduka cita aplikasi gojek,1,1,sangat_negatif,2025-11-17 15:45:50,1
"banget driver Kalaupun dapet supirnya ga di chat ga bales, di ga diangkat. Kalo gamau ambil kenapa ga cancel aja dari driver, kalo gini saya nunggu lama tapi driver ga gerak Buang buang waktu",1,1,sangat_negatif,2025-10-26 20:07:03,2
"Baru 7 ini pesen gofood, susah banget dapet drivernya, udah 2x pesan gagal trus, dan waktu menunggu resto pencarian driver lama banget, jadinya sangat buang2 waktu, pesen dari jam kali malem, sampe awal, 9 malem blm jga dapet Kalo memang gaada driver dari jam langsung konfirmasi ke pembeli biar ga nunggu lama !!",2,2,negatif,2024-11-19 20:56:32,7
"Tarif terlalu mahal, jarak dekat 25k. Tidak masuk akal dan jika ada promo juga susah untuk di ambil.",3,3,netral,2025-01-01 09:52:35,11
min tolong perbaiki titik nya suka ngaco,4,4,positif,2025-05-19 13:01:43,1
"kenapa kalo buat buka chat itu sulit banget, jengkel poll",3,3,netral,2025-04-13 12:57:20,0
"Gpaylater nya lama banget di setujui nya, dipercepat dong",3,3,netral,2025-02-26 14:23:49,0
update ae promo jarang blog tlol,1,1,sangat_negatif,2025-10-04 18:12:15,0
"Pesan makan dari habis Maghrib, sampe jam setengah sembilan ga datang2, drivernya Gonta ganti, ga jadi dipick up terus pesanannya!!",1,1,sangat_negatif,2025-10-24 20:22:30,1
"Kalau mau liat pemesanan yg sedang berjalan, suka keluar sendiri aplikasinya . Tolong diperbaiki",5,5,sangat_positif,2025-10-09 06:58:40,1
"Mohon di update pada pesanan food untuk pelanggan yg memakai metode TERJADWAL pada resto yg sedang TUTUP. agar tidak mengecewakan pelanggan, mitra pengemudi dan juga pihak resto",2,2,negatif,2025-02-13 08:23:45,0
pemesanan ojek online jadi lebih mudah,5,5,sangat_positif,2025-10-20 08:20:20,0
lebih murah naik gojek dari pada grab.sbenrny si sama2 ok. cumn ya mnurt saya lebih murh gojek.,5,5,sangat_positif,2025-10-23 10:01:24,0
sangat membantu bagi saya,5,5,sangat_positif,2025-09-25 17:49:13,0
Drivernya pada lelet di aplikasi sudah sampe tp ngga tahu di Tolong di tegur biar waktu kami pedagang di rugikan karna minuman sudah mencair karna terlalu lama driver nya,2,2,negatif,2025-02-16 14:05:35,1
kasih banyak promonya,5,5,sangat_positif,2025-10-24 11:09:19,0
pengiriman lbh cepat dr waktunya,5,5,sangat_positif,2025-10-18 13:17:15,0
Kenapa seh ada tambahan biaya deliver dobel2 reguler atau eksper...knapa yg reguler da nominal ...kan d bawah totalan menu ada biaya penangan dan biaya pengiriman juga..maksudnya gmana,3,3,netral,2024-11-30 18:44:41,2
Sungguh memudahkan kalo punya anak kos,5,5,sangat_positif,2025-10-25 11:07:45,0
Kenapa ya gojek ko makin kesini makin mahal alamat juga gak jauh sama tempat yg mau dituju,2,2,negatif,2025-09-13 11:44:21,1
"udh ongkos hemat, serasa supir pribadi, ngasih bintang jelek..tau diri lah tu oknum penumpang",1,1,sangat_negatif,2025-10-11 12:14:06,135
"Untuk keberlaanjutan yg postif dan lebih fair antara driver, user dan aplikasi alangkah baiknya untuk layanan gofood setiap transaksi jangan dituliskan biaya penanganan dan pengiriman tetapi seharusnya biaya parkir dan pengiriman. Karena harga tersebut kadang mirip ataupun kadang sama persis dengan aplikasi sebelah. Tapi di aplikasi sebelah tertulis biaya parkir yg otomatis driver tidak berani meminta lagi. Tapi di aplikasi gojek drivernya masih bisa minta biaya parkir di luar aplikasi.",2,2,negatif,2024-11-18 20:56:36,0
sangat bagus untuk pergi²,5,5,sangat_positif,2025-10-30 14:26:20,0
"Paling pake gojek dari yg lain. Tapi tolong diperbaiki sistem option di customer service nya. Ada bnyak toko yang sebenarnya tutup tp di apk masih buka. Mau batalin susah. Kasihan drivernya waktu, tp respon dari pusat lama dan susah. Ayolah. Yu can du beter dan dis.",3,3,netral,2025-01-12 20:53:40,10
uang yang sudah transfer terus diberikan diskon kembali,1,1,sangat_negatif,2025-10-21 12:50:04,1
"ngerugiin saya, masa titiknya tiba-tiba nggak ada trus yang ada malah salah. saya rugi waktu dan rugi materi.",1,1,sangat_negatif,2025-09-30 22:08:23,1
nyaman sama aman tapi agak mahal kadang yg hematnya gaada,5,5,sangat_positif,2025-11-01 06:24:19,0
pelayanan cs sangat lambat dan tidak punya solusi sama sekali menangani kasus pada mitranya.,1,1,sangat_negatif,2025-10-21 11:46:44,2
"makin kesini makin JELEK. driver suka telat. sepi harus nya dateng jam 6.05 tp belum jalan . anak sekolah dibikin telattt muluu belagu bgt, mah dikit yang bgt gada yg ambil kalo kaya gitu ujan skrg pindah ke grAb atau maXxim",3,3,netral,2025-02-24 06:08:08,2
tolong fitur upload foto gofood... agar jika ada makanan atau minuman yg diorder tidak sesuai bisa rating upload fotonya utk bukti...,4,4,positif,2025-10-20 14:57:30,1
gojek seharusnya ketika harus kendaraan pesan langsung punya akses Chet sama sopirnya,2,2,negatif,2025-07-03 08:27:38,0
"susahnya cari driver disini, susah banget!! padahal pas liat peta ada banyak driver disekitar saya!!",1,1,sangat_negatif,2025-11-17 19:13:54,1
Suka dukanya pasti ada laaah ! Tp tetep ok,4,4,positif,2025-03-14 08:17:22,0
"kenapa sih setiap aku top up gada di Gopaynya?! Bener bener kesel banget ya allah, udh ke tiga kalinya kya gni. TOLONG DI BALIKIN DONG UANGNYA, AKU LAGI BUTUH BANGET BUAT ONGKOS!!!",1,1,sangat_negatif,2025-11-16 10:20:14,1
"jaringan penuh cuma dibilang tidak ada jaringan, gara² masalah gitu jadi telat",3,3,netral,2025-06-10 09:02:44,0
"setelah kasih rating malah gak bisa download bukti pembayaran, tolong PERBAIKI!!",1,1,sangat_negatif,2025-11-22 14:00:56,0
"sejak dua cara pencarian driver CEPAT dan biasa, kami kurang puas. karena kalau yang pencarian BIASA lambat. untuk saya sarankan jangan pakai pilihan. cukup satu saja. sukses selalu",5,5,sangat_positif,2025-10-31 16:35:56,0
AL Muchlas Ode Sahidi,5,5,sangat_positif,2025-10-29 05:24:29,0
Karena ada promo hemat bisa buat orderan sendiri Saya sudah buat sekali. Terus booking sendiri orderannya 4x lagi,4,4,positif,2025-01-11 16:27:32,0
"kocak ni driver gojek, ga ada kabar ditanyain dimana ga di jawab",1,1,sangat_negatif,2025-09-23 14:07:08,1
"driver go food ga bisa di pantau jarak dan susah dihubungi, sering di ghosting driver lalu dicancel",2,2,negatif,2025-03-29 20:43:16,0
Sudah 2 tahun Gopay later gak bisa digunakan lagi tanpa ada alasan yang jelas padahal pembayaran selalu lancar jadi gak minat lagi menggunakan aplikasi ini,1,1,sangat_negatif,2025-09-27 09:19:46,2
Kadang mahal kadang murah,4,4,positif,2024-12-14 19:49:49,0
masa gopay pinjam ngak bisa bodoh,1,1,sangat_negatif,2025-09-23 14:59:12,1
"solusi jalan macet, banyak membantu",4,4,positif,2025-03-17 06:35:10,0
kok aplikasi gocar goride rada membingungkan skrng,4,4,positif,2024-12-26 08:39:26,0
untuk gofood nya ongkir terlalu mahal,2,2,negatif,2025-08-07 03:20:15,0
aplikasi yang sangat membantu,5,5,sangat_positif,2025-11-16 16:04:07,0
- estimasi waktu pemesanan terlalu lama - tidak bisa chat penjual - bantuan cs gak berfungsi dengan baik - ribet,2,2,negatif,2025-04-02 22:42:01,0
terlalu kelamaan menunggu!,2,2,negatif,2025-11-16 13:07:26,1
"mantab, tp kurang ada diskon",4,4,positif,2025-04-02 15:09:08,0
"Pelayanan bagus dan tepat waktu, Terima kasih",5,5,sangat_positif,2025-10-24 05:32:45,1
sya salah nomer beli paket apa kah bisa di batalkan,3,3,netral,2025-07-31 10:56:31,0
kasih bintang 3 dulu apknya suka GK jelas mau bayar malah GK bisa lanjut transaksi,3,3,netral,2025-07-11 19:54:14,0
aplikasi Gojek ada yg chat gk2 pantas bnget bawa2 binatang saya blm pernah pinjaman di Gojek,3,3,netral,2025-11-08 01:21:34,1
"mesan makanan jam 12 malam terus gadapet driver malam gopay, jam 2 pake di bisa baru cancel.",1,1,sangat_negatif,2025-11-08 00:52:29,1
sering eror mau order hang mulu,3,3,netral,2025-08-26 16:03:05,3
selalu ada d saat darurat,5,5,sangat_positif,2025-11-07 06:47:00,0
"sarana transportasi hemat, cepat,sehat dan akurat",4,4,positif,2025-05-21 10:20:18,1
saya tidak bisa login ke apk ini. katanya apk ini butuh pembaruan cepat tapi pas saya liat di play store apk nya sudah versi terbaru. maksudnya gimana ini?? mohon responnya min!,2,2,negatif,2025-05-13 15:27:43,0
very helpful for daily activities,5,5,sangat_positif,2025-11-05 10:27:16,0
"sumpah ya, ongkir buat makanan tu ga ngotak bgt, kalau tempat deket pun ga kurang juga tu ongkir, bayangin makanan yang belasan ribu jadj hampir nyentuh 50rb gegara ongkir setidaknya mahal gitu cepet lah ngirimnya lah ini 35-45 menit",3,3,netral,2025-04-21 20:05:38,1
sering erorrnya drpd gak mana lagi butuh banget buat berangkat malah erorr kayake perlu diperbaiki,2,2,negatif,2025-05-08 06:29:32,0
"kadang kalo pesan gofood lama bgt kita pesen jam 8 malem di antar jam 11 malem, semoga bs lbh di cepatin ya",4,4,positif,2025-04-14 18:54:49,0
"Jujur jadi mahal semua semenjak voucher discount nggak bisa di double, udah biaya ongkir sekarang mahal ada tambahan jasa apliaksi biaya kemas, kalo gini yang beli gofood bakalan jadi kurang banyak, tolong deh seenggaknya voucher bisa di double, oke di 2025 walau gak dobel tapi biasanya ngsih juga jdi bisa murah lagi kalau kena diskon walau dapetnya jarang",4,4,positif,2025-10-15 11:36:58,12
makin susah dapet driver,3,3,netral,2024-11-13 18:26:47,0
ongkir nya terlalu mahal sekarang,3,3,netral,2025-10-02 17:09:59,1
"bagus, kadang maps nya ngaco",4,4,positif,2024-11-14 15:34:07,1
sangat membantu. tapi susah dicari ditempatku,5,5,sangat_positif,2025-10-15 08:43:23,0
saldo top up tidak masuk payahh,1,1,sangat_negatif,2025-09-25 13:22:00,1
mahal gak ad promo go food ll,3,3,netral,2025-05-15 11:18:41,0
terbantu sekali dengan adanya app ini,5,5,sangat_positif,2025-10-25 10:39:04,0
"knp si Go-Jek dari tadi udh nunggu pesenan 45 menit tb² pesanannya telat udh 2 kali loh lama itu, yang pertama ngga dapet driver ok pesen ulang yang ke dua telat lagi knp si sistemnya MOHON DI PERBAIKI.",2,2,negatif,2024-11-27 20:06:38,0
Terima kasih banyak. Sangat membantu,5,5,sangat_positif,2025-10-25 13:40:51,0
aplikasi gojek nya bagus banget,5,5,sangat_positif,2025-11-08 07:00:48,0
"hp saya pernah tertinggal di go car, sopirnya jujur dan menyerahkan hp saya ke kantor gojek. terimakasih",5,5,sangat_positif,2025-09-23 03:15:19,0
"ngeselin bgt, udh berenti berlangganan gojek plus tpi tiba saldo ttp kepotong di bulan berikutnya, pgn bgt ngomong kasar sm ini, udh mana berlangganan diskonnya cm dpt 1.500, ga ikhlas bgt, klo ada bintang lebih jelek dri sy bkl ksh apk ini",1,1,sangat_negatif,2025-09-23 22:10:17,2
"Kenapa yah, pas saya mau pesen goride udah langsung ada titik pengantaran, padahal driver belum ngejemput saya",1,1,sangat_negatif,2025-10-13 14:55:53,1
ok sih cuma kadang driver suka nolak klu dia jauh dr titik jemput..padahal kan dia ditunjuk oleh sistem..kadang bisa 3 atau 4 kali dlm satu pemesanan kayak gitu. kita yg kejar waktu JD terlambat.,4,4,positif,2025-03-26 11:19:22,0
"apk gjls, tiap order aja alesannya ditungguin mlah minta kortingan jam... perbaiki lgi pak... nyesel bngt",1,1,sangat_negatif,2025-11-11 00:24:32,2
"Terimakasih gojek,,memudahkan sy dlm bepergian..",5,5,sangat_positif,2025-11-21 11:32:03,0
Cepat dan ramah pelayanan nya,4,4,positif,2025-06-15 13:06:19,0
"Drivernya ga jelas, selalu minta cancel alasan titik penjemputan jauh. Kalau saya cancel saya dapet driver makin lama, kalau dilanjut drivernya yg minta cancel. Enakan pake ijo sebelah, drivernya jarang cancel dan lebih sabar, plus mobilnya bersih. App ini mobilnya pada bau rokok.",2,2,negatif,2024-12-28 19:56:12,0
ribet gojek nya. nyari2 pd gk ada yg jemput parah,1,1,sangat_negatif,2025-11-18 10:26:38,1
"Tolong setidaknya lagi, pesan gofood 1 jam gadapet driver, akhirnya di cancel, walaupun kendala cuaca, jam, atau apa tapi kepastian, kasih perbaiki biar ngga sampai nunggu 1 jam tapi ending di cancel. Kecewa saya",3,3,netral,2024-12-05 19:20:10,0
Pesen gofood nunggu drivernya lamaa,2,2,negatif,2024-12-08 20:04:33,0
"Tolong d cek lagi maps nya..masa tujuan dket harus muter2 dulu, jadinya mahal ongkos nya padahal jarak nya dket dan simpel jalan nya..udh dua mingguan ini maps nya gitu jadi setiap tujuan pergi hrus lwt tol Cisumdawu d jatinangor klo arah plngnya aman langsung k tujuan,sbelumnya gada msalah juga sama maps nya",4,4,positif,2024-12-11 08:51:13,2
bikin orderan baik go ride dan go car susah driver maaf orderan lagi ramai,1,1,sangat_negatif,2025-10-01 07:09:24,1
just wanna say thankiuu gojek! u helping me for take care my children,5,5,sangat_positif,2025-11-19 06:31:22,0
bagus simpel gak ribet tepat pada titik dinemput,5,5,sangat_positif,2025-10-30 21:48:25,0
"Ada aja oknum driver yg tidak menyenangkan, seumur² pke GoJek atau GoCar enak legowo cmn driver hari ini bikin saya speechless.",4,4,positif,2025-02-04 12:44:15,2
"Ini lg eror apa kenapa ya, sy g bisa pesen gojek... Sering banget eror kaya gini.. Peta kadang g sesuai, lg chat sama driver kadang auto keluar sendiri. Eror teruss... coba klo komen bisa pake foto biar jelas , sayang nya g bisa",1,1,sangat_negatif,2025-09-17 06:04:23,1
Opsi Go Food Tambahin Antar Mobil... Udah banyak orang Dapat Bad Luck gara gara cuaca hujan...,5,5,sangat_positif,2025-10-17 20:26:07,0
"Sangat membantu, sejauh ini kesan gofood di Barat sangat baik. Kecuali driver XL, sangat buruk pelayanannya. Driver gocarnya merokok, mobil bau rokok dan mau nyalakan ac.",4,4,positif,2025-11-14 09:29:19,0
senang sekali ada aplikasi ini,5,5,sangat_positif,2025-10-31 13:38:24,0
"Aplikator Gojek aneh. Driver yg diutamakan bukan driver yg berdekatan dengan posisi request jemput, tapi mengutamakan driver dengan rating tertinggi walaupun posisinya jauh malah lebih dekat dengan lokasi tujuan, bukan titik penumpang . Jadi calon penumpang harus menunggu lama driver datang. Perbaiki algortima mu, gojek. pantesan terancam dibeli sama perusahaan sebelah. ngawur utk user mitra.",2,2,negatif,2025-06-22 18:08:27,8
"hiks, langganan plus di tokopedia hanya dpt diskon 5 . Langganan plus 90 hr di gojek, ngga dapat diskon makanan di gofood, hanya diskon ongkir. . Tau gitu, engga langganan",2,2,negatif,2025-10-12 15:58:32,1
"sedikit masukan! jika susah sulit dapat driver, nya pembatalan pesenan jangan lama, karena customer menunggu makanan dengan lapar !!",1,1,sangat_negatif,2025-10-06 18:13:10,1
"aplikasi lambat padahal jaringan bagus, banyak iklan riweh",1,1,sangat_negatif,2025-11-15 01:22:43,1
"SEKARANG CHAT JIKA SUDAH DIBACA DRIVER TETAP CENTANG 1 ?! HARUSNYA KALAU SUDAH DIBACA CENTANG 2, AGAR CUSTOMER TAHU DIBACA ATAU TIDAK. TAKUTNYA DRIVER KETIDURAN ENTAH PINGSAN DIJALAN. MINIMAL CUSTOMER TAHU BAHWA DRIVERNYA MERESPON. DAN SERING JUGA MASIH DI RESTO TIBA2 SUDAH SAMPAI DEPAN RUMAH. ALHASIL YG MASIH DI TERPAKSA BURU2 KARNA DRIVER SUDAH DI DEPAN. JANGAN SALAHKAN JARINGAN SAYA, KARENA KEKUATAN SAYA DAHSYAT! CEK SERVER GOJEK!",2,2,negatif,2025-05-09 12:10:34,1
saya senang dengan adanya gojek mau pergi kemana saja jadi mudah,5,5,sangat_positif,2025-10-29 15:58:43,0
aku gak dapat gojek di giri Kusuma ya,3,3,netral,2025-04-20 19:25:40,0
"sudah aman sudah bisa pesan, namun entah kenapa jadi lebih lama mendapatkan driver, ditambah kadang drivernya cancel setelah menunggu agak lama",4,4,positif,2025-03-20 19:14:56,2
kalo bisa tmbahin fitur liat bintang sendiri hhe,5,5,sangat_positif,2025-11-13 18:37:47,0
kenapa kalo gofood lama terus gak gercep yaa,5,5,sangat_positif,2025-10-28 08:38:55,0
Kepada pengelola aplikasi gojek Tolong tekankan kepada mitranya terutama driver gocar utk lebih proaktif dalam membantu penumpang yg mempunyai disabilitas gerak sakit lansia saat naik turun dari unit,4,4,positif,2025-02-22 17:03:37,1
"pelayanan sangat baik, ramah",5,5,sangat_positif,2025-10-18 07:24:21,0
aplikasi sering error gk bisa di telp chat driver. harga berubah antara pesan dn ketika datang,1,1,sangat_negatif,2025-09-16 12:40:27,1
"Cepat, membantu saat sangat dibutuhkan.",5,5,sangat_positif,2025-11-01 13:18:09,1
"Ini pakai gojek plus, pilih pengantaran Express, handling fee mahal, DELAY? Sama aja boong gak si? Kasi kompensasi boleh loh.",3,3,netral,2025-03-06 23:51:09,0
"Tidak pernah Terlambat,sesuai dgn waktu.",4,4,positif,2025-07-17 09:04:05,2
Emang banget bisa menggunakan aplikasi ini,5,5,sangat_positif,2025-11-14 10:14:13,0
mau kemana lebih gampang,5,5,sangat_positif,2025-11-13 16:56:51,0
"gopay eror mulu, saldo ga masuk2 jadi Qris pake gopay lagi males mending",2,2,negatif,2025-08-04 14:14:15,1
Sejauh ini no problemo,4,4,positif,2025-01-10 07:02:52,0
Semoga bisa baik kedepannya lebih Go-Jek lagi,4,4,positif,2025-01-14 09:58:57,0
"ada dana di SPinjam mau tarik proses lama, di suruh nunggu 15 menit, udah 1 jam gak ada pemberitahuan. mana dana mau sgera di pke, klo disuruh nunggu 15 menit ya 15 menit konsisten dong..",2,2,negatif,2025-05-29 22:10:14,0
gak bisa cancel gara2 salah alamat!,1,1,sangat_negatif,2025-11-07 20:01:20,1
"Nyari bokingan lama, padahal driver nya lagi pada nongkrong ramean ,masa kaga ada satupun yang di acc",4,4,positif,2024-12-31 19:31:26,0
"kenapa ongkir go food nya mahal bgt ya harga mahal dari nya, makanan lebih dan jarang ada promo",3,3,netral,2025-08-28 09:51:14,1
"Foto menu makanan di go-food gak lengkap, yang ada fotonya cuma sedikit. Jadi mau pesen agak ragu2. dan belum bisa bayar pakai Qris",2,2,negatif,2025-11-15 15:19:11,3
"selama di mau saya saya cuman kadang ada driver yang ngebut sampai saya perjalanan jatuh tapi gappa aman, soalnya juga gitu",4,4,positif,2025-10-17 15:41:34,3
