text,sentiment
dengan adanya gojek masalah transportasi lebih mudah tinggal pesan kapan pun bisa untuk gopay nya semoga lebih di tingkatkan lagi pelayanannya terima kasih,positive
tolong dong kenapa habis keluar terus masuk lagi kenapa ada yang salah truss tolong kasih pencerahannya saya kasih bintang 3 dulu klau sudah bres saya kasih 5,neutral
gojek kenapa cepat banget naik ongkosnya perasaan baru bulan kemarin jarak dekat 11rbuan sekarang sekitar seminggu an sudah jadi 13rb saja sudah tidak ada promosi lagi bagus lah pertahanan saya back to ojek pengkolan,positive
pernah pesen makanan tagihan di aplikasi sama di pengemudi beda mana bedanya jauh lagi kan jadi males kalau mau pesen makanan lagi memang ada diskon tapi tidak guna,neutral
tolong hilangkan sistem batal oleh sistem pada saat ada pesanan food karena di kasih orderannya pun sangat ngebless jauh banget saya pernah penjemputan hingga 5 3km sedangkan di perjalanan kadang macet atau kendala apalah sebagainya,negative
aplikasi ini membantu sehari hari dan aplikadi ini sangat banyak yang memakainyaa selagi tidak adaa motor mobil dan lain sebagainyaa tapi kalau tidak mempunyai aplikasi ini makayla harus menggunakan ojek biasaa,positive
kecewa banget sama gofood berlangganan sudah lambat tapi dihancurkan kepercayaan dengan pemesanan saya yang tidak sesuai dalam hal ini berkurang bukan masalah uang yang sudah dipotong tapi kepercayaan,negative
suka banget sangat membantu sekali d tambah tarif yang murah semoga lebih sukses dan pelayanan nya semakin the terbaik lagi,positive
gadikasi promosi masa pengguna baru,neutral
saya ingin mengaktifkan kembali akun saya setiap mendaftar dibilang emailnya sudah dipakai namun selalu meminta nomor lama padahal saya sudah lupatidak memiliki akses ke sana,neutral
pengemudi pada ngeselin banyak banget yang batal pada tidak gerak juga bilang nya ditunggu tapi tidak gerak gerak untuk apa coba mau jadi pengemudi ojek online tapi tidak mau ambil penumpang mendinggan tidak usah jadi ojek online kalau gitu caranya bukannya ada nya aplikasi ojek online itu untuk mempermudah orang orang ya tapi ko malah jadi snewen yang pesan ojek online nya tolong di kasih toleransi ke semua ojek online atau di kasih peringatan keras,negative
cust nya terlalu bertele tele kalau di telp,neutral
kenapa pas setelah di perbaharui ongkos kirim makin naikk makin mahal saja ah emosi,negative
gosong burger nya kak kebabnya tidak mozarela dan dingin,neutral
sangat mudah untuk digunakan,positive
tingkatkan ramah tamah membawa penumpang,positive
mapsnya harus diupdate beberapa kali saya pesan mapsnya jauh sekali dari set lokasi jemput yang dimaksudkan,neutral
sangat membantu cuma kalau gofood ongkos kirim nya mahal kali,positive
kalau bisa pesan lewat pclaptop dengan notifikasi ke nomor ponsel yang telah terdaftar kadang sinyal gsm tidak stabil,neutral
bagus kalau boleh usul yang di daerah kabupaten gitu lebih diupgrade dong mapsnya biar pengemudi nya tidak kebingungan cari alamat pelanggan juga lebih dimudahkan,positive
bagaimana ini beli mountoya dapat cashback 50 ternyata beli hari sabtu tanggal 2 november kemarin tidak kunjung tiba itu cashback,neutral
double pesan sangat tidak relevan jadi waktu nunggu pesanan jadi lebih lambat dan kasian k pengemudi karena pesan ke 1 dan ke 2 tidak searah melainkan berlawanan,negative
harga awal go ride 32 500 eh lagi cari alamat 3 kali cek harga malah naik jadi 75 600 padahal cuman pindah titik cuman 3 rumah dari titik awal tarifnya naik nya agak lain pindah aplikasi sebelah saja,neutral
nyobain promosi akun baru tapi kena selected areas bagaimana sih ngasih voucher pengguna baru kenapa milih milih padahal dulu tidak begini tolong diperbaiki lagi supaya tidak ada selected areas biar semua pengguna bisa pakai vouchernya min,negative
opsi pembayaran minimarket cuma 2 alfamart alfamidi itupun harus tambah 2 ribu jadinya sering isi saldo tambahannya berlipat semoga kedepannya tidak ada biaya tambahan,negative
sekarang di gofood tidak bisa lagi filter restoran yang paling deketsekarang ongkos kirim gofood makin mahal,negative
lumayan cepat pas pesan naik ojek nya ini,positive
sangat membantu cuma terkadang ketika kita bagus up ada moment di mana setelah bagus up dana tidak lsg masuk itu saja sih selebihnya oke kenapa,positive
pakai gopay mudah dan praktis banget buat bayar bayar apalagi sering ada promosi love banget deh,positive
sudah bagus tapi verivy susah banget sudah berkali tetep ditolak terus,neutral
ksih bintang 3 dulu karena mau ajukan gopay pinjam loading tidak kelar2 malah ngeblank gopay later nya saja bisa ko gopaypinjem tidak bisa,negative
hay para orang kantor terhormat tolonglah aplikasi kalian di perbaiki kalian menaikan tarif dengan di berlakukan y biaya aplikasi tapi aplikasi kalian bobrok sekarang2 ini sering kali di buat susah oleh maps gojek karena maps kalian mengambil jalan pejalan kaki jalan buntu jalan di portal jalan lawan arah sampai2 rumah orang kalian jadikan jalan di maps gojek,negative
kenapa sih ada notivikasi kalau akunnya di berhentik an padahal masih banyak voucher yang belum ke pakek harus regis ulang setelah regis malah nomernya katanya salah jadi tidak ngerti deh maunya apa kesal banget,negative
selamat malam min saya mau bertanya nomor yang terdaftar di gopay plus nomor nya mati min truz apa saya masi bisa menggunakan nomor itu untuk pengiriman ataupun pengisian saldo soal nya aplikasi nya masi terdaftar nomor itu tampilkan kutipan,neutral
membantu mempermudah tuk mendapatkan insentif prakerja tingkat terus kualitas nya,positive
gofood jadi salah satu pilihan saya untuk pesan makanan tapi terkadang beberapa kali pesanan tiba tiba dibatalkan oleh penjual padahal sudah tertulis pesanan sedang disiapkan tapi setelah nunggu setengah jam bahkan lebih malah dibatalkan dan yang lebih buruknya saya tidak tau apa alasan pesanan saya dibatalkan seharusnya ada kompensasi untuk pembeli jika pesanan dibatalkan oleh penjual karena saya sebagai konsumen merasa sangat dirugikan,neutral
bagus banget aplikasinya sangat membantu sekali tapi coba deh saya hanya saran yaa diaplikasi ini coba ada pesen ojolnya offline karena kasian yang lagi tidak punya paketan dan tidak ada ojek disitu karena saya pernah mengalaminya saya hanya saran semoga saran saya bisa membantu dan semoga bisa cepat ada apa yang saya sarankan,positive
alhamdulillah tidak ada kendala perjalanannya lancar supirnya juga lumayan ramah terima kasih ya,positive
kegedean biaya lainnya,neutral
kenapa jadi ada tambahan biaya aplikasi sama biaya bungkus,neutral
aplikasi sudah sangat baikk,neutral
selalu terbaik milik anak indonesia asli walaupun ceo nya ditang,positive
mantapp sudah ada aduransi sudah lengkap jangan kebanyakan lagi kalau bisa fitur disortir,positive
giliran minta di bayar cepat amat bagaimana kabar nya 2 tahun lalu saya mendapat sms itu langsung gojek bilang kalau dapat undian berapa juta lupa pokoknya nah terus ada yang nelpon bilang kalau ada sms dari gojek di nomor anda saya jawab ya benar terus saya di suruh to up di alfa 200k terus suruh kirim lagi itu 50 saya sudah pirasat tidak benar eh benar ternyata saya tidak ikhlas seumur idup ini kejadian sebelum saya upgrade pakai ktp di aplikasi gojekini terimakasih semoga developer membaca,positive
disct kalah jauh sama grab mahal banget lagi paylaternya kacau jangan sekali2 deh coba paylater telat sedikit buset di telpnya kasar banget uninstal saja sudah,negative
untuk umum aplikasi oke untuk go shop tarifnya luar biasa mahal gila diluar harga barang sampelnya d padang,positive
kenapa sekarang gojek kalau pesan gofood lambat banget ya dapat pengemudi tolong dong di perbaiki bisa magh kambuh nungguin kalau pesan makan,negative
ongkos kirim nya berubah2 padahal jarak sama,neutral
terutama untuk gofoodnya sangat membantu sekali ketika saya perlu sesuatu malas keluar dan tidak ada yang bisa disuruh,positive
customer service yang bisa di hubungi terimakasih,positive
tolong kalau go food kalau ada kelonjakan tarif dikasih tau dong ama konsumen pengantian untuk kelebihan uang katanya masuk gopay mana belum masuk brengsek aplikasi update terus tapi dari harga restourant tidak pernah apdate goblok,neutral
saya senang memakai gojek diantar kemana mana dan pesan go food pesanan nya diantar dengan cepat dan saya sangat nyaman memakai gojek tapi maaf sekali lagi agak dikurangi harganya saja yah itu saja kok karena sedikit lebih murah grab maaf agak dibanding bandingkan,positive
aplikasinya bagus cuma sayang sering merugikan pengemudi pengemudi suka cerita kalau gofood suka dibatalkan seenaknya oleh pengguna jasa saran khusus gofood yang menalangkan makanan lebih baik pembayaran pakai gopay yang automatis terpotong saldonya jadi pengguna tidak seenaknya saya bukan pengemudi tapi sering mendapati hal seperti itu,positive
pinjaman lambat cair tidak spt di spinjam yang sat set tidak pakai lambat dan spinjam bunga lebih rendah minta penilaian kan ini sudah saya rate dan ulasan,neutral
update tinggal 18 februari ini minta update tapi muter tidak bisa login aplikasi berat loh ini kebanyakan misi visi,negative
tolong dibenerin kek kalau ada masalah chat ceklis 1 mulu titik jemput tidak sesuai alamat yang saya kasih masa hampir telat mulu gara-gara ginian saja,neutral
selalu kembali ke beranda pada saat selesai mengganti alamat yang dituju untuk melakukan pesan gofood ke kota lain dan ketika balik keberanda alamat yang tercantum masih lokasi pribadi selalu seperti itu apakah itu termasuk bug tolong di perbaiki karena saya ingin pesan gofood untuk teman saya fyi saya sudah mencoba berulang kali sejak kemarin kemarin terimakasih,positive
sangat membantu semua kegiatan sehari hari terumata go food apalagi sekarang banyak banget promosi vouchernya bravo,positive
sudah upgrade jadi gopay plus giliran mau transfer uang tetep disuruh upgrade lagi ini aplikasi rusak banyam bug nya mungkin mending pakai ov lebih bagus,neutral
akomodasi yang bisa diandalkan dan terjangkau untuk semua kebutuhan dan kalangan sampai saat ini,neutral
saya belum pernah memakai gojek ini baru mau coba bagai mana palayanan nya untuk sementara saya kasih binta tiga dulu ya,neutral
pengemudi ngk ramah ngk ada toleransi bantu naikin barang dan sebaliknya,positive
harusnya ada opsi pilihan penumpang mau lewat jalur tol atau jalur biasa,neutral
titik jemput akurat dan cepat,positive
buruk banget ngater barang nunggu 2jam gad datng2 tidak guna lambat,neutral
mau bayar akulaku pakai gopay later tapi suruh unduh e walet padahal e walet gojek sudah di unduh ini aplikasi bagaimana di min,neutral
hallo gojek tolong custemer service nya agar ada yang mahir bhs inggris tamu saya handphone nya rusak dan nomernya mati sedangkan di aplikasi ada duitnya saldo jutaan mau kembaliin akun susah minta uang kembali juga susah bikin emosi saja kenapa dipersulit begini untuk balikin akun sendiri sudah nlpn habisin pulsa banyak nunggu berjam jam tapi tidak terslesaikan mana solusinya ini makin kesini makin ribet giliran tukang tipu saja bisa dipermudah mengakses lambat seperti sampah ini aplikasi,negative
kenapa buat bagus up game mahal amat tolong di perbaiki,neutral
terlalu lambat merespon pengguna,negative
pengemudi nya pada kampungan pada ngumpul di pinggir jalan ganggu lalu lintas serasa itu adalah wilayah kekuasaan nya ada pengemudi dari luar wilayah itu dapat pesanan di ajak ribut dikira nya pakai aplikasi tuyul memang kampungan khusus nya shelter gesek kemiling kampungan,neutral
tolong dong tambahin baca cara metode pembayarannya tambahin,neutral
sangat membantu sih kalau rumahnya dekat jalan raya atau sekitar kota tapi kalau dipedesaan kadang susah cari go car overall transportasi online sangat membantu dan harganya terjangkau terimakasih,positive
sering tidak responsif ketika chat pengemudi dan update map suka tidak sesuai dan sudah berkali2 ketika saya pesan diarahkan ke jalan yang di portal,positive
untuk aplikasi gojek mengalami bug saya tidak pesan go ride saya hanya melihat biaya pesanan dan kemudian saya kembali ke menu utama tapi malah ke pesan go ride sendiri bukan apa2 saya kasihan sama pengemudi sudah jauh hujan2an lagi tolong perbaiki lagi untung pengemudi sabar,negative
dari dulu saya bagus up gopay pakai mbanking tidak pernah trouble kemarin saya coba bagus up lagi tidak masuk tapi trouble katanya suruh tunggu 2 hari kerja tapi sampek seminggu sampek saat ini belum ada tindak lanjut tolong dong diperbaiki sistemnya terutama respon dari customer service atau admin kalau memang tidak bisa mungkin ada pengembalian dana biar ke depannya kita pakai cash saja jangan digantung gini mohon direspon,negative
tidak bisa buka aplikasi harus d update terus sedangkan memori tidak cukup huuhfft ribedd,negative
kalau pribadi saya bagus upgrade nya cepat tidak sampai nunggu 5menit cuma cair uang insentif nya lambat minta di percepat ya kak terimakasih,positive
hari ini sangat kecewa pakai go shop karena barang tak sampai di tujuan mungkin kemna paket saya entah dan saya sangat rugi uang yang cukup banyak jumlahnya pengemudi saya suruh nlpn yang punya barng tapi sama sekli tidak ada konfirmasi tlpn dari drive sangat kecewa kadang juga kecewa pas di pesan ongkirnya segini eeh beberpa menit lain naik ongkirnya tolong di tingkatkan,negative
tolong di perbaiki aplikasi saya sering pesan otomatis dan double pesan otomatis jadi sering hapus aplikasi dulu baru pesan,neutral
tolong dong pt gi setiap saya pesan food khususnya di musim hujan sering sekali mendapatkan pengemudi dengan jarakspot yang sangat jauh dari lokasi restoran nya saya juga merasa kasihan kalau lihat jarak membeli lebih jauh daripada jarak pengantaran makanya itu yang tadinya saya laper jadi males pesen go food kelamaan jadi ngacak ngawur gitu ini bagaimana sistem it ny kalau tidak musim hujan itu tepat tapi pas musim hujan selalu eror dan sekalinya dapat jauh dari jangkauan pengemudi mohon perbaiki,negative
kalau bisa chatting nya sama pengemudi di sambung kan ke whatsapp saja biar asyik semoga sehat selalu semuanya aamiin,neutral
pengemudi gojek sering meng batal pesanan saya yang membuat saya menunggu lama padahal sedang dalam kondisi terburu buru sering juga gojek tidak memberikan saya pengemudi padahal didepan jalan banyak gojek mangkal coba dong diperbaiki ini aplikasi gojek ya buat kenyamanan semua pelanggannya juga terima kasih,positive
kenapa ya aplikasi nya tidak bisa di pakai di handphone saya selalu gangguan server katanya tapi tidak bisa juga sudah sebulan lebih,negative
saya pesan go food masa harga nya bisa berubah saat sudah di pesan dan naik nya cukup besar saya merasa di rugikan tolong di perbaiki donk jadi males pesen pakai gojek lahi kalaj begini,neutral
